id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
17114;Olot;35228;17569;17659
17115;Ordis;371;199;172
17116;Osor;428;227;201
17117;Palafrugell;22974;11377;11597
17118;Palamós;17910;8766;9144
17119;Palau de Santa Eulàlia;91;52;39
17121;Palau-sator;310;166;144
17120;Palau-saverdera;1476;741;735
17123;Palol de Revardit;455;228;227
17124;Pals;2411;1222;1189
17125;Pardines;162;89;73
17126;Parlavà;394;199;195
17128;Pau;560;285;275
17129;Pedret i Marzà;198;101;97
17130;Pera, La;446;221;225
17132;Peralada;1850;906;944
17133;Planes d'Hostoles, Les;1683;851;832
17134;Planoles;288;157;131
17135;Pont de Molins;529;267;262
17136;Pontós;266;141;125
17137;Porqueres;4621;2288;2333
17140;Port de la Selva, El;970;501;469
17138;Portbou;1075;528;547
17139;Preses, Les;1788;890;898
17141;Puigcerdà;9258;4585;4673
17142;Quart;3724;1855;1869
17043;Queralbs;191;104;87
17143;Rabós;178;89;89
17144;Regencós;269;141;128
17145;Ribes de Freser;1754;882;872
17146;Riells i Viabrea;4124;2113;2011
17147;Ripoll;10686;5273;5413
17148;Riudarenes;2182;1125;1057
17149;Riudaura;478;232;246
17150;Riudellots de la Selva;2076;1053;1023
17151;Riumors;258;126;132
17152;Roses;19550;9862;9688
17153;Rupià;272;138;134
17154;Sales de Llierca;154;77;77
17155;Salt;31362;16454;14908
17157;Sant Andreu Salou;155;79;76
17183;Sant Aniol de Finestres;341;177;164
17158;Sant Climent Sescebes;626;364;262
17159;Sant Feliu de Buixalleu;783;410;373
17160;Sant Feliu de Guíxols;21925;10802;11123
17161;Sant Feliu de Pallerols;1371;667;704
17162;Sant Ferriol;243;124;119
17163;Sant Gregori;3817;1959;1858
17164;Sant Hilari Sacalm;5627;2843;2784
17165;Sant Jaume de Llierca;865;416;449
17167;Sant Joan de les Abadesses;3232;1604;1628
17168;Sant Joan de Mollet;507;248;259
17185;Sant Joan les Fonts;3006;1541;1465
17166;Sant Jordi Desvalls;761;380;381
17169;Sant Julià de Ramis;3515;1780;1735
17903;Sant Julià del Llor i Bonmatí;1286;651;635
17171;Sant Llorenç de la Muga;264;135;129
17172;Sant Martí de Llémena;633;330;303
17173;Sant Martí Vell;252;131;121
17174;Sant Miquel de Campmajor;231;127;104
17175;Sant Miquel de Fluvià;764;397;367
17176;Sant Mori;177;90;87
17177;Sant Pau de Segúries;697;347;350
17178;Sant Pere Pescador;2042;1084;958
17180;Santa Coloma de Farners;13143;6621;6522
17181;Santa Cristina d'Aro;5223;2624;2599
17182;Santa Llogaia d'Àlguema;370;189;181
17184;Santa Pau;1565;792;773
17186;Sarrià de Ter;5170;2530;2640
17187;Saus, Camallera i Llampaies;837;424;413
17188;Selva de Mar, La;196;108;88
17190;Serinyà;1136;576;560
17191;Serra de Daró;221;122;99
17192;Setcases;177;98;79
17193;Sils;6093;3108;2985
17052;Siurana;168;84;84
17194;Susqueda;101;60;41
17195;Tallada d'Empordà, La;463;241;222
17196;Terrades;329;162;167
17197;Torrent;175;92;83
17198;Torroella de Fluvià;694;354;340
17199;Torroella de Montgrí;11645;5900;5745
17200;Tortellà;809;393;416
17201;Toses;171;102;69
17202;Tossa de Mar;5683;2861;2822
17204;Ullà;1153;632;521
17205;Ullastret;290;140;150
17203;Ultramort;223;118;105
17206;Urús;189;93;96
17014;Vajol, La;89;48;41
17208;Vall de Bianya, La;1264;639;625
17207;Vall d'en Bas, La;3072;1553;1519
17170;Vallfogona de Ripollès;206;109;97
17209;Vall-llobrega;899;446;453
17210;Ventalló;859;438;421
17211;Verges;1171;572;599
17212;Vidrà;167;83;84
17213;Vidreres;7797;4048;3749
17214;Vilabertran;979;489;490
17215;Vilablareix;2897;1438;1459
17217;Viladamat;468;241;227
17216;Viladasens;200;107;93
17218;Vilademuls;815;424;391
17220;Viladrau;1040;509;531
17221;Vilafant;5394;2636;2758
17223;Vilajuïga;1104;549;555
17224;Vilallonga de Ter;398;212;186
17225;Vilamacolum;348;193;155
17226;Vilamalla;1181;586;595
17227;Vilamaniscle;200;116;84
17228;Vilanant;392;197;195
17230;Vila-sacra;760;372;388
17222;Vilaür;157;81;76
17233;Vilobí d'Onyar;3291;1711;1580
17232;Vilopriu;202;107;95
18001;Agrón;274;134;140
18002;Alamedilla;574;288;286
18003;Albolote;18808;9304;9504
18004;Albondón;728;408;320
18005;Albuñán;406;208;198
18006;Albuñol;7233;3952;3281
18007;Albuñuelas;821;408;413
18010;Aldeire;615;322;293
18011;Alfacar;5400;2751;2649
18012;Algarinejo;2520;1290;1230
18013;Alhama de Granada;5979;3204;2775
18014;Alhendín;9349;4721;4628
18015;Alicún de Ortega;480;238;242
18016;Almegíjar;365;184;181
18017;Almuñécar;26514;13079;13435
18904;Alpujarra de la Sierra;989;563;426
18018;Alquife;601;304;297
18020;Arenas del Rey;666;366;300
18021;Armilla;24174;11987;12187
18022;Atarfe;18706;9320;9386
18023;Baza;20412;10137;10275
18024;Beas de Granada;977;519;458
18025;Beas de Guadix;329;169;160
18027;Benalúa;3318;1644;1674
18028;Benalúa de las Villas;1066;556;510
18029;Benamaurel;2293;1157;1136
18030;Bérchules;716;386;330
18032;Bubión;296;150;146
18033;Busquístar;289;149;140
18034;Cacín;569;289;280
18035;Cádiar;1453;766;687
18036;Cájar;5129;2468;2661
18114;Calahorra, La;673;343;330
18037;Calicasas;617;306;311
18038;Campotéjar;1237;631;606
18039;Caniles;4047;2076;1971
18040;Cáñar;350;190;160
18042;Capileira;554;277;277
18043;Carataunas;194;102;92
18044;Cástaras;249;145;104
18045;Castilléjar;1318;678;640
18046;Castril;2070;1076;994
18047;Cenes de la Vega;8002;3999;4003
18059;Chauchina;5565;2754;2811
18061;Chimeneas;1257;657;600
18062;Churriana de la Vega;15200;7531;7669
18048;Cijuela;3322;1700;1622
18049;Cogollos de Guadix;673;375;298
18050;Cogollos de la Vega;2031;1018;1013
18051;Colomera;1309;677;632
18053;Cortes de Baza;1869;931;938
18054;Cortes y Graena;996;528;468
18912;Cuevas del Campo;1735;873;862
18056;Cúllar;4129;2054;2075
18057;Cúllar Vega;7429;3779;3650
18063;Darro;1599;814;785
18064;Dehesas de Guadix;419;206;213
18065;Dehesas Viejas;705;363;342
18066;Deifontes;2627;1325;1302
18067;Diezma;764;402;362
18068;Dílar;2054;1032;1022
18069;Dólar;622;333;289
18915;Domingo Pérez de Granada;890;464;426
18070;Dúdar;330;173;157
18071;Dúrcal;7015;3482;3533
18072;Escúzar;791;408;383
18074;Ferreira;299;157;142
18076;Fonelas;978;505;473
18077;Fornes;555;280;275
18078;Freila;918;472;446
18079;Fuente Vaqueros;4406;2210;2196
18905;Gabias, Las;21115;10738;10377
18082;Galera;1075;541;534
18083;Gobernador;233;116;117
18084;Gójar;5795;2947;2848
18085;Gor;733;382;351
18086;Gorafe;381;195;186
18087;Granada;232462;107555;124907
18088;Guadahortuna;1935;992;943
18089;Guadix;18422;9120;9302
18906;Guájares, Los;1057;556;501
18093;Gualchos;5193;2794;2399
18094;Güéjar Sierra;2820;1516;1304
18095;Güevéjar;2595;1360;1235
18096;Huélago;403;208;195
18097;Huéneja;1184;667;517
18098;Huéscar;7253;3586;3667
18099;Huétor de Santillán;1877;964;913
18100;Huétor Tájar;10352;5204;5148
18101;Huétor Vega;12039;6043;5996
18102;Íllora;10054;5057;4997
18103;Ítrabo;988;496;492
18105;Iznalloz;5134;2641;2493
18106;Játar;614;339;275
18107;Jayena;1060;550;510
18108;Jérez del Marquesado;968;499;469
18109;Jete;919;492;427
18111;Jun;3833;1958;1875
18112;Juviles;153;76;77
18115;Láchar;3471;1782;1689
18116;Lanjarón;3507;1757;1750
18117;Lanteira;588;316;272
18119;Lecrín;2134;1076;1058
18120;Lentegí;326;169;157
18121;Lobras;145;75;70
18122;Loja;20342;10117;10225
18123;Lugros;323;171;152
18124;Lújar;488;263;225
18126;Malahá, La;1781;897;884
18127;Maracena;22116;10858;11258
18128;Marchal;417;196;221
18132;Moclín;3651;1821;1830
18133;Molvízar;2794;1426;1368
18134;Monachil;7939;4094;3845
18135;Montefrío;5433;2754;2679
18136;Montejícar;2113;1087;1026
18137;Montillana;1189;618;571
18138;Moraleda de Zafayona;3153;1596;1557
18909;Morelábor;607;329;278
18140;Motril;58020;28522;29498
18141;Murtas;467;265;202
18903;Nevada;1050;543;507
18143;Nigüelas;1173;594;579
18144;Nívar;994;519;475
18145;Ogíjares;14160;7008;7152
18146;Orce;1190;605;585
18147;Órgiva;5725;2872;2853
18148;Otívar;1034;524;510
18150;Padul;8420;4223;4197
18151;Pampaneira;321;156;165
18152;Pedro Martínez;1107;539;568
18153;Peligros;11394;5642;5752
18154;Peza, La;1178;600;578
18910;Pinar, El;877;460;417
18157;Pinos Genil;1457;758;699
18158;Pinos Puente;9930;4994;4936
18159;Píñar;1138;623;515
18161;Polícar;276;147;129
18162;Polopos;1756;976;780
18163;Pórtugos;382;197;185
18164;Puebla de Don Fadrique;2250;1142;1108
18165;Pulianas;5429;2696;2733
18167;Purullena;2293;1166;1127
18168;Quéntar;933;480;453
18170;Rubite;394;213;181
18171;Salar;2631;1319;1312
18173;Salobreña;12381;6161;6220
18174;Santa Cruz del Comercio;528;273;255
18175;Santa Fe;15157;7427;7730
18176;Soportújar;268;147;121
18177;Sorvilán;538;297;241
18901;Taha, La;653;337;316
18178;Torre-Cardela;736;393;343
18916;Torrenueva Costa;2682;1397;1285
18179;Torvizcón;648;349;299
18180;Trevélez;732;383;349
18181;Turón;239;142;97
18182;Ugíjar;2523;1253;1270
18914;Valderrubio;2086;1024;1062
18907;Valle del Zalabí;2128;1083;1045
18902;Valle, El;914;455;459
18183;Válor;675;347;328
18911;Vegas del Genil;11166;5704;5462
18184;Vélez de Benaudalla;2841;1414;1427
18185;Ventas de Huelma;640;350;290
18149;Villa de Otura;6952;3507;3445
18908;Villamena;948;479;469
18187;Villanueva de las Torres;582;311;271
18188;Villanueva Mesía;2021;994;1027
18189;Víznar;976;508;468
18192;Zafarraya;2137;1129;1008
18913;Zagra;834;420;414
18193;Zubia, La;19155;9460;9695
18194;Zújar;2548;1287;1261
19001;Abánades;48;26;22
19002;Ablanque;59;31;28
19003;Adobes;29;16;13
19004;Alaminos;60;28;32
19005;Alarilla;163;104;59
19006;Albalate de Zorita;943;520;423
19007;Albares;513;264;249
19008;Albendiego;49;30;19
19009;Alcocer;313;157;156
19010;Alcolea de las Peñas;13;8;5
19011;Alcolea del Pinar;320;172;148
19013;Alcoroches;126;79;47
19015;Aldeanueva de Guadalajara;86;51;35
19016;Algar de Mesa;55;39;16
19017;Algora;70;45;25
19018;Alhóndiga;157;91;66
19019;Alique;14;7;7
19020;Almadrones;57;38;19
19021;Almoguera;1289;667;622
19022;Almonacid de Zorita;685;344;341
19023;Alocén;172;84;88
19024;Alovera;12735;6498;6237
19027;Alustante;153;90;63
19031;Angón;10;8;2
19032;Anguita;156;79;77
19033;Anquela del Ducado;50;31;19
19034;Anquela del Pedregal;24;16;8
19036;Aranzueque;380;204;176
19037;Arbancón;150;89;61
19038;Arbeteta;22;17;5
19039;Argecilla;64;44;20
19040;Armallones;59;32;27
19041;Armuña de Tajuña;246;134;112
19042;Arroyo de las Fraguas;22;12;10
19043;Atanzón;100;66;34
19044;Atienza;405;228;177
19045;Auñón;142;80;62
19046;Azuqueca de Henares;35009;17744;17265
19047;Baides;56;29;27
19048;Baños de Tajo;19;14;5
19049;Bañuelos;14;12;2
19050;Barriopedro;15;11;4
19051;Berninches;49;32;17
19052;Bodera, La;22;14;8
19053;Brihuega;2410;1247;1163
19054;Budia;196;116;80
19055;Bujalaro;47;22;25
19057;Bustares;79;49;30
19058;Cabanillas del Campo;10442;5274;5168
19059;Campillo de Dueñas;78;45;33
19060;Campillo de Ranas;171;105;66
19061;Campisábalos;57;44;13
19064;Canredondo;67;44;23
19065;Cantalojas;151;90;61
19066;Cañizar;54;31;23
19067;Cardoso de la Sierra, El;60;37;23
19070;Casa de Uceda;89;48;41
19071;Casar, El;12062;6120;5942
19073;Casas de San Galindo;16;13;3
19074;Caspueñas;81;49;32
19075;Castejón de Henares;65;40;25
19076;Castellar de la Muela;22;13;9
19078;Castilforte;55;36;19
19079;Castilnuevo;8;5;3
19080;Cendejas de Enmedio;72;39;33
19081;Cendejas de la Torre;24;16;8
19082;Centenera;117;64;53
19103;Checa;282;172;110
19104;Chequilla;18;9;9
19106;Chillarón del Rey;88;49;39
19105;Chiloeches;3579;1862;1717
19086;Cifuentes;1645;851;794
19087;Cincovillas;22;10;12
19088;Ciruelas;122;68;54
19089;Ciruelos del Pinar;29;18;11
19090;Cobeta;114;58;56
19091;Cogollor;25;16;9
19092;Cogolludo;540;314;226
19095;Condemios de Abajo;14;9;5
19096;Condemios de Arriba;123;69;54
19097;Congostrina;17;13;4
19098;Copernal;28;18;10
19099;Corduente;349;191;158
19102;Cubillo de Uceda, El;121;65;56
19107;Driebes;366;198;168
19108;Durón;106;56;50
19109;Embid;33;18;15
19110;Escamilla;63;35;28
19111;Escariche;185;113;72
19112;Escopete;57;24;33
19113;Espinosa de Henares;628;325;303
19114;Esplegares;38;23;15
19115;Establés;37;24;13
19116;Estriégana;14;9;5
19117;Fontanar;2370;1237;1133
19118;Fuembellida;10;7;3
19119;Fuencemillán;86;56;30
19120;Fuentelahiguera de Albatages;136;77;59
19121;Fuentelencina;325;176;149
19122;Fuentelsaz;94;51;43
19123;Fuentelviejo;46;25;21
19124;Fuentenovilla;517;286;231
19125;Gajanejos;47;32;15
19126;Galápagos;2403;1264;1139
19127;Galve de Sorbe;100;55;45
19129;Gascueña de Bornova;28;16;12
19130;Guadalajara;85871;41272;44599
19132;Henche;104;57;47
19133;Heras de Ayuso;270;164;106
19134;Herrería;30;15;15
19135;Hiendelaencina;115;68;47
19136;Hijes;19;10;9
19138;Hita;294;162;132
19139;Hombrados;33;22;11
19142;Hontoba;318;180;138
19143;Horche;2535;1285;1250
19145;Hortezuela de Océn;42;26;16
19146;Huerce, La;51;32;19
19147;Huérmeces del Cerro;42;30;12
19148;Huertahernando;53;34;19
19150;Hueva;143;89;54
19151;Humanes;1496;751;745
19152;Illana;686;377;309
19153;Iniéstola;22;14;8
19154;Inviernas, Las;59;40;19
19155;Irueste;68;46;22
19156;Jadraque;1413;743;670
19157;Jirueque;59;41;18
19159;Ledanca;98;50;48
19160;Loranca de Tajuña;1249;681;568
19161;Lupiana;257;135;122
19162;Luzaga;69;38;31
19163;Luzón;68;33;35
19165;Majaelrayo;51;29;22
19166;Málaga del Fresno;180;97;83
19167;Malaguilla;152;82;70
19168;Mandayona;294;143;151
19169;Mantiel;34;22;12
19170;Maranchón;229;121;108
19171;Marchamalo;7474;3723;3751
19172;Masegoso de Tajuña;52;29;23
19173;Matarrubia;70;43;27
19174;Matillas;105;58;47
19175;Mazarete;38;18;20
19176;Mazuecos;268;148;120
19177;Medranda;66;36;30
19178;Megina;32;18;14
19179;Membrillera;98;54;44
19181;Miedes de Atienza;59;37;22
19182;Mierla, La;41;28;13
19184;Millana;110;67;43
19183;Milmarcos;73;47;26
19185;Miñosa, La;28;19;9
19186;Mirabueno;80;49;31
19187;Miralrío;51;29;22
19188;Mochales;46;25;21
19189;Mohernando;173;85;88
19190;Molina de Aragón;3275;1636;1639
19191;Monasterio;14;6;8
19192;Mondéjar;2645;1362;1283
19193;Montarrón;23;14;9
19194;Moratilla de los Meleros;103;57;46
19195;Morenilla;38;23;15
19196;Muduex;100;54;46
19197;Navas de Jadraque, Las;27;18;9
19198;Negredo;17;9;8
19199;Ocentejo;21;15;6
19200;Olivar, El;71;41;30
19201;Olmeda de Cobeta;66;36;30
19202;Olmeda de Jadraque, La;17;10;7
19203;Ordial, El;29;17;12
19204;Orea;180;107;73
19208;Pálmaces de Jadraque;41;26;15
19209;Pardos;43;24;19
19210;Paredes de Sigüenza;19;9;10
19211;Pareja;393;235;158
19212;Pastrana;850;435;415
19213;Pedregal, El;74;47;27
19214;Peñalén;73;43;30
19215;Peñalver;144;94;50
19216;Peralejos de las Truchas;143;76;67
19217;Peralveche;45;29;16
19218;Pinilla de Jadraque;50;27;23
19219;Pinilla de Molina;10;8;2
19220;Pioz;4052;2117;1935
19221;Piqueras;55;37;18
19222;Pobo de Dueñas, El;109;56;53
19223;Poveda de la Sierra;114;59;55
19224;Pozo de Almoguera;105;65;40
19225;Pozo de Guadalajara;1303;691;612
19226;Prádena de Atienza;49;35;14
19227;Prados Redondos;73;48;25
19228;Puebla de Beleña;40;24;16
19229;Puebla de Valles;58;32;26
19230;Quer;814;423;391
19231;Rebollosa de Jadraque;11;7;4
19232;Recuenco, El;58;37;21
19233;Renera;90;55;35
19234;Retiendas;48;33;15
19235;Riba de Saelices;105;63;42
19237;Rillo de Gallo;43;25;18
19238;Riofrío del Llano;55;31;24
19239;Robledillo de Mohernando;115;60;55
19240;Robledo de Corpes;52;30;22
19241;Romanillos de Atienza;36;24;12
19242;Romanones;99;50;49
19243;Rueda de la Sierra;38;28;10
19244;Sacecorbo;91;50;41
19245;Sacedón;1533;790;743
19246;Saelices de la Sal;43;23;20
19247;Salmerón;157;89;68
19248;San Andrés del Congosto;76;48;28
19249;San Andrés del Rey;29;16;13
19250;Santiuste;14;8;6
19251;Saúca;52;31;21
19252;Sayatón;78;46;32
19254;Selas;46;23;23
19901;Semillas;36;21;15
19255;Setiles;80;47;33
19256;Sienes;50;29;21
19257;Sigüenza;4309;2157;2152
19258;Solanillos del Extremo;91;53;38
19259;Somolinos;30;15;15
19260;Sotillo, El;42;22;20
19261;Sotodosos;33;17;16
19262;Tamajón;126;71;55
19263;Taragudo;49;28;21
19264;Taravilla;38;26;12
19265;Tartanedo;140;81;59
19266;Tendilla;307;170;137
19267;Terzaga;23;13;10
19268;Tierzo;49;30;19
19269;Toba, La;96;57;39
19271;Tordellego;48;27;21
19270;Tordelrábano;26;19;7
19272;Tordesilos;92;50;42
19274;Torija;1448;756;692
19279;Torre del Burgo;592;314;278
19277;Torrecuadrada de Molina;18;13;5
19278;Torrecuadradilla;24;14;10
19280;Torrejón del Rey;5434;2833;2601
19281;Torremocha de Jadraque;21;11;10
19282;Torremocha del Campo;166;94;72
19283;Torremocha del Pinar;40;19;21
19284;Torremochuela;10;7;3
19285;Torrubia;19;11;8
19286;Tórtola de Henares;1044;571;473
19287;Tortuera;194;103;91
19288;Tortuero;18;13;5
19289;Traíd;23;15;8
19290;Trijueque;1201;636;565
19291;Trillo;1319;690;629
19293;Uceda;2616;1358;1258
19294;Ujados;28;16;12
19296;Utande;31;23;8
19297;Valdarachas;40;20;20
19298;Valdearenas;76;52;24
19299;Valdeavellano;114;62;52
19300;Valdeaveruelo;1072;558;514
19301;Valdeconcha;40;22;18
19302;Valdegrudas;56;35;21
19303;Valdelcubo;45;31;14
19304;Valdenuño Fernández;257;140;117
19305;Valdepeñas de la Sierra;152;90;62
19306;Valderrebollo;23;12;11
19307;Valdesotos;26;17;9
19308;Valfermoso de Tajuña;60;41;19
19309;Valhermoso;23;12;11
19310;Valtablado del Río;7;4;3
19311;Valverde de los Arroyos;94;48;46
19314;Viana de Jadraque;46;32;14
19317;Villanueva de Alcorón;149;82;67
19318;Villanueva de Argecilla;31;19;12
19319;Villanueva de la Torre;6573;3308;3265
19321;Villares de Jadraque;45;28;17
19322;Villaseca de Henares;27;13;14
19323;Villaseca de Uceda;39;21;18
19324;Villel de Mesa;182;102;80
19325;Viñuelas;148;75;73
19326;Yebes;3791;1957;1834
19327;Yebra;444;240;204
19329;Yélamos de Abajo;71;39;32
19330;Yélamos de Arriba;78;47;31
19331;Yunquera de Henares;4044;2052;1992
19332;Yunta, La;89;53;36
19333;Zaorejas;116;77;39
19334;Zarzuela de Jadraque;44;27;17
19335;Zorita de los Canes;78;43;35
21001;Alájar;756;386;370
21002;Aljaraque;21260;10594;10666
21003;Almendro, El;826;438;388
21004;Almonaster la Real;1819;978;841
21005;Almonte;24191;11686;12505
21006;Alosno;3923;1929;1994
21007;Aracena;8107;3984;4123
21008;Aroche;3073;1528;1545
21009;Arroyomolinos de León;953;493;460
21010;Ayamonte;20946;10492;10454
21011;Beas;4257;2136;2121
21012;Berrocal;312;157;155
21013;Bollullos Par del Condado;14272;7092;7180
21014;Bonares;6058;3012;3046
21015;Cabezas Rubias;730;383;347
21016;Cala;1167;587;580
21017;Calañas;2791;1422;1369
21018;Campillo, El;2023;980;1043
21019;Campofrío;675;343;332
21020;Cañaveral de León;403;205;198
21021;Cartaya;19974;10228;9746
21022;Castaño del Robledo;223;121;102
21023;Cerro de Andévalo, El;2364;1167;1197
21030;Chucena;2222;1131;1091
21024;Corteconcepción;548;287;261
21025;Cortegana;4666;2368;2298
21026;Cortelazor;299;140;159
21027;Cumbres de Enmedio;56;34;22
21028;Cumbres de San Bartolomé;381;186;195
21029;Cumbres Mayores;1755;871;884
21031;Encinasola;1305;655;650
21032;Escacena del Campo;2284;1112;1172
21033;Fuenteheridos;678;338;340
21034;Galaroza;1379;681;698
21035;Gibraleón;12607;6274;6333
21036;Granada de Río-Tinto, La;239;124;115
21037;Granado, El;516;274;242
21038;Higuera de la Sierra;1287;666;621
21039;Hinojales;325;163;162
21040;Hinojos;3976;1994;1982
21041;Huelva;143663;69003;74660
21042;Isla Cristina;21264;10639;10625
21043;Jabugo;2250;1132;1118
21044;Lepe;27431;14027;13404
21045;Linares de la Sierra;263;127;136
21046;Lucena del Puerto;3371;1757;1614
21047;Manzanilla;2135;1092;1043
21048;Marines, Los;396;212;184
21049;Minas de Riotinto;3848;1866;1982
21050;Moguer;22088;11022;11066
21051;Nava, La;266;137;129
21052;Nerva;5235;2517;2718
21053;Niebla;4117;2074;2043
21054;Palma del Condado, La;10761;5361;5400
21055;Palos de la Frontera;11289;5737;5552
21056;Paterna del Campo;3509;1784;1725
21057;Paymogo;1159;583;576
21058;Puebla de Guzmán;3073;1581;1492
21059;Puerto Moral;282;136;146
21060;Punta Umbría;15242;7764;7478
21061;Rociana del Condado;7855;3944;3911
21062;Rosal de la Frontera;1697;842;855
21063;San Bartolomé de la Torre;3736;1864;1872
21064;San Juan del Puerto;9300;4674;4626
21066;San Silvestre de Guzmán;623;326;297
21065;Sanlúcar de Guadiana;409;203;206
21067;Santa Ana la Real;476;222;254
21068;Santa Bárbara de Casa;1035;511;524
21069;Santa Olalla del Cala;2001;1035;966
21070;Trigueros;7713;3849;3864
21071;Valdelarco;239;112;127
21072;Valverde del Camino;12820;6311;6509
21073;Villablanca;2848;1389;1459
21074;Villalba del Alcor;3338;1644;1694
21075;Villanueva de las Cruces;373;176;197
21076;Villanueva de los Castillejos;2820;1411;1409
21077;Villarrasa;2176;1103;1073
21078;Zalamea la Real;3068;1545;1523
21902;Zarza-Perrunal, La;1267;640;627
21079;Zufre;808;422;386
22001;Abiego;248;130;118
