id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
38024;Llanos de Aridane, Los;20189;9780;10409
38025;Matanza de Acentejo, La;9092;4545;4547
38026;Orotava, La;42454;20744;21710
38027;Paso, El;7967;3971;3996
38901;Pinar de El Hierro, El;2016;1051;965
38028;Puerto de la Cruz;30849;15066;15783
38029;Puntagorda;2320;1176;1144
38030;Puntallana;2605;1297;1308
38031;Realejos, Los;37207;18230;18977
38032;Rosario, El;17866;9064;8802
38033;San Andrés y Sauces;4219;2106;2113
38023;San Cristóbal de La Laguna;159034;76428;82606
38034;San Juan de la Rambla;4908;2454;2454
38035;San Miguel de Abona;22606;11347;11259
38036;San Sebastián de la Gomera;9501;4732;4769
38037;Santa Cruz de la Palma;15441;7379;8062
38038;Santa Cruz de Tenerife;209395;99515;109880
38039;Santa Úrsula;15285;7547;7738
38040;Santiago del Teide;11972;5934;6038
38041;Sauzal, El;9145;4553;4592
38042;Silos, Los;4679;2340;2339
38043;Tacoronte;24652;12279;12373
38044;Tanque, El;2784;1343;1441
38045;Tazacorte;4575;2353;2222
38046;Tegueste;11344;5583;5761
38047;Tijarafe;2640;1334;1306
38049;Valle Gran Rey;4719;2397;2322
38050;Vallehermoso;2935;1522;1413
38048;Valverde;5165;2579;2586
38051;Victoria de Acentejo, La;9228;4566;4662
38052;Vilaflor de Chasna;1823;921;902
38053;Villa de Mazo;4950;2515;2435
40001;Abades;859;421;438
40002;Adrada de Pirón;38;22;16
40003;Adrados;122;71;51
40004;Aguilafuente;562;287;275
40005;Alconada de Maderuelo;24;15;9
40012;Aldea Real;281;148;133
40006;Aldealcorvo;18;11;7
40007;Aldealengua de Pedraza;83;50;33
40008;Aldealengua de Santa María;66;34;32
40009;Aldeanueva de la Serrezuela;42;29;13
40010;Aldeanueva del Codonal;110;59;51
40013;Aldeasoña;64;36;28
40014;Aldehorno;55;32;23
40015;Aldehuela del Codonal;23;12;11
40016;Aldeonte;55;32;23
40017;Anaya;120;61;59
40018;Añe;69;41;28
40019;Arahuetes;25;18;7
40020;Arcones;191;99;92
40021;Arevalillo de Cega;18;12;6
40022;Armuña;238;135;103
40024;Ayllón;1124;585;539
40025;Barbolla;143;85;58
40026;Basardilla;148;73;75
40028;Bercial;107;56;51
40029;Bercimuel;34;20;14
40030;Bernardos;475;264;211
40031;Bernuy de Porreros;1059;547;512
40032;Boceguillas;699;354;345
40033;Brieva;91;53;38
40034;Caballar;74;44;30
40035;Cabañas de Polendos;203;106;97
40036;Cabezuela;626;328;298
40037;Calabazas de Fuentidueña;25;16;9
40039;Campo de San Pedro;255;145;110
40040;Cantalejo;3546;1774;1772
40041;Cantimpalos;1364;727;637
40161;Carabias;57;41;16
40043;Carbonero el Mayor;2492;1277;1215
40044;Carrascal del Río;137;74;63
40045;Casla;155;83;72
40046;Castillejo de Mesleón;111;63;48
40047;Castro de Fuentidueña;46;29;17
40048;Castrojimeno;31;16;15
40049;Castroserna de Abajo;36;21;15
40051;Castroserracín;35;18;17
40052;Cedillo de la Torre;85;45;40
40053;Cerezo de Abajo;126;69;57
40054;Cerezo de Arriba;134;72;62
40065;Chañe;699;356;343
40055;Cilleruelo de San Mamés;33;22;11
40056;Cobos de Fuentidueña;36;16;20
40057;Coca;1741;871;870
40058;Codorniz;317;162;155
40059;Collado Hermoso;128;69;59
40060;Condado de Castilnovo;85;47;38
40061;Corral de Ayllón;75;42;33
40902;Cozuelos de Fuentidueña;114;62;52
40062;Cubillo;72;46;26
40063;Cuéllar;9608;4827;4781
40905;Cuevas de Provanco;127;74;53
40068;Domingo García;32;18;14
40069;Donhierro;86;47;39
40070;Duruelo;160;98;62
40071;Encinas;37;19;18
40072;Encinillas;340;188;152
40073;Escalona del Prado;475;253;222
40074;Escarabajosa de Cabezas;281;149;132
40075;Escobar de Polendos;176;97;79
40076;Espinar, El;9814;4934;4880
40077;Espirdo;1543;796;747
40078;Fresneda de Cuéllar;174;103;71
40079;Fresno de Cantespino;303;164;139
40080;Fresno de la Fuente;77;45;32
40081;Frumales;124;68;56
40082;Fuente de Santa Cruz;109;58;51
40083;Fuente el Olmo de Fuentidueña;278;93;185
40084;Fuente el Olmo de Íscar;51;31;20
40086;Fuentepelayo;775;401;374
40087;Fuentepiñel;72;43;29
40088;Fuenterrebollo;316;169;147
40089;Fuentesaúco de Fuentidueña;244;131;113
40091;Fuentesoto;96;57;39
40092;Fuentidueña;144;82;62
40093;Gallegos;95;51;44
40094;Garcillán;519;280;239
40095;Gomezserracín;636;326;310
40097;Grajera;256;144;112
40099;Honrubia de la Cuesta;52;31;21
40100;Hontalbilla;302;167;135
40101;Hontanares de Eresma;1601;830;771
40103;Huertos, Los;171;91;80
40104;Ituero y Lama;437;223;214
40105;Juarros de Riomoros;45;27;18
40106;Juarros de Voltoya;186;94;92
40107;Labajos;110;61;49
40108;Laguna de Contreras;110;67;43
40109;Languilla;83;48;35
40110;Lastras de Cuéllar;318;169;149
40111;Lastras del Pozo;65;34;31
40112;Lastrilla, La;4559;2304;2255
40113;Losa, La;537;292;245
40115;Maderuelo;109;63;46
40903;Marazoleja;97;65;32
40118;Marazuela;52;31;21
40119;Martín Miguel;248;147;101
40120;Martín Muñoz de la Dehesa;317;164;153
40121;Martín Muñoz de las Posadas;259;147;112
40122;Marugán;757;415;342
40124;Mata de Cuéllar;266;142;124
40123;Matabuena;203;118;85
40125;Matilla, La;73;44;29
40126;Melque de Cercos;69;40;29
40127;Membibre de la Hoz;46;24;22
40128;Migueláñez;131;73;58
40129;Montejo de Arévalo;163;92;71
40130;Montejo de la Vega de la Serrezuela;128;78;50
40131;Monterrubio;61;33;28
40132;Moral de Hornuez;42;25;17
40134;Mozoncillo;880;488;392
40135;Muñopedro;306;158;148
40136;Muñoveros;142;69;73
40138;Nava de la Asunción;2753;1415;1338
40139;Navafría;286;154;132
40140;Navalilla;96;51;45
40141;Navalmanzano;1040;553;487
40142;Navares de Ayuso;46;23;23
40143;Navares de Enmedio;91;50;41
40144;Navares de las Cuevas;20;13;7
40145;Navas de Oro;1272;650;622
40904;Navas de Riofrío;413;197;216
40146;Navas de San Antonio;371;206;165
40148;Nieva;249;123;126
40149;Olombrada;489;270;219
40150;Orejana;62;36;26
40151;Ortigosa de Pestaño;49;25;24
40901;Ortigosa del Monte;576;293;283
40152;Otero de Herreros;959;491;468
40154;Pajarejos;26;14;12
40155;Palazuelos de Eresma;5830;3018;2812
40156;Pedraza;358;203;155
40157;Pelayos del Arroyo;45;25;20
40158;Perosillo;18;12;6
40159;Pinarejos;178;102;76
40160;Pinarnegrillo;101;58;43
40162;Prádena;487;256;231
40163;Puebla de Pedraza;51;28;23
40164;Rapariegos;197;107;90
40181;Real Sitio de San Ildefonso;5183;2524;2659
40165;Rebollo;75;38;37
40166;Remondo;307;151;156
40168;Riaguas de San Bartolomé;29;20;9
40170;Riaza;2150;1138;1012
40171;Ribota;47;34;13
40172;Riofrío de Riaza;39;25;14
40173;Roda de Eresma;250;131;119
40174;Sacramenia;352;173;179
40176;Samboal;464;246;218
40177;San Cristóbal de Cuéllar;152;85;67
40178;San Cristóbal de la Vega;83;45;38
40906;San Cristóbal de Segovia;3152;1588;1564
40182;San Martín y Mudrián;232;114;118
40183;San Miguel de Bernuy;136;65;71
40184;San Pedro de Gaíllos;306;157;149
40179;Sanchonuño;1012;503;509
40180;Sangarcía;289;158;131
40185;Santa María la Real de Nieva;891;501;390
40186;Santa Marta del Cerro;56;29;27
40188;Santiuste de Pedraza;84;55;29
40189;Santiuste de San Juan Bautista;534;290;244
40190;Santo Domingo de Pirón;48;26;22
40191;Santo Tomé del Puerto;248;140;108
40192;Sauquillo de Cabezas;141;81;60
40193;Sebúlcor;254;134;120
40194;Segovia;51011;23791;27220
40195;Sepúlveda;990;497;493
40196;Sequera de Fresno;44;29;15
40198;Sotillo;30;16;14
40199;Sotosalbos;135;76;59
40200;Tabanera la Luenga;54;27;27
40201;Tolocirio;42;19;23
40206;Torre Val de San Pedro;190;99;91
40202;Torreadrada;52;28;24
40203;Torrecaballeros;1454;748;706
40204;Torrecilla del Pinar;180;97;83
40205;Torreiglesias;256;129;127
40207;Trescasas;1103;570;533
40208;Turégano;1004;519;485
40210;Urueñas;100;69;31
40211;Valdeprados;61;34;27
40212;Valdevacas de Montejo;29;16;13
40213;Valdevacas y Guijar;85;49;36
40218;Valle de Tabladillo;76;45;31
40219;Vallelado;702;368;334
40220;Valleruela de Pedraza;80;38;42
40221;Valleruela de Sepúlveda;54;25;29
40214;Valseca;228;124;104
40215;Valtiendas;78;49;29
40216;Valverde del Majano;1152;574;578
40222;Veganzones;204;106;98
40223;Vegas de Matute;329;192;137
40224;Ventosilla y Tejadilla;15;10;5
40225;Villacastín;1530;777;753
40228;Villaverde de Íscar;585;305;280
40229;Villaverde de Montejo;24;16;8
40230;Villeguillo;123;68;55
40231;Yanguas de Eresma;123;67;56
40233;Zarzuela del Monte;494;253;241
40234;Zarzuela del Pinar;410;216;194
41001;Aguadulce;2046;1017;1029
41002;Alanís;1675;836;839
41003;Albaida del Aljarafe;3254;1600;1654
41004;Alcalá de Guadaíra;76547;37948;38599
41005;Alcalá del Río;12288;6242;6046
41006;Alcolea del Río;3307;1648;1659
41007;Algaba, La;16618;8201;8417
41008;Algámitas;1251;651;600
41009;Almadén de la Plata;1324;689;635
41010;Almensilla;6537;3252;3285
41011;Arahal;19491;9666;9825
41012;Aznalcázar;4820;2450;2370
41013;Aznalcóllar;6057;3077;2980
41014;Badolatosa;3089;1596;1493
41015;Benacazón;7324;3693;3631
41016;Bollullos de la Mitación;11160;5540;5620
41017;Bormujos;22780;11260;11520
41018;Brenes;12804;6359;6445
41019;Burguillos;7098;3582;3516
41020;Cabezas de San Juan, Las;16400;8173;8227
41021;Camas;28157;13791;14366
41022;Campana, La;5137;2571;2566
41023;Cantillana;10782;5423;5359
41901;Cañada Rosal;3391;1678;1713
41024;Carmona;29551;14909;14642
41025;Carrión de los Céspedes;2597;1258;1339
41026;Casariche;5305;2716;2589
41027;Castilblanco de los Arroyos;5107;2582;2525
41028;Castilleja de Guzmán;2874;1474;1400
41029;Castilleja de la Cuesta;17167;8313;8854
41030;Castilleja del Campo;622;313;309
41031;Castillo de las Guardas, El;1500;796;704
41032;Cazalla de la Sierra;4660;2294;2366
41033;Constantina;5742;2846;2896
41034;Coria del Río;30887;15308;15579
41035;Coripe;1215;584;631
41036;Coronil, El;4690;2352;2338
41037;Corrales, Los;3996;2030;1966
41903;Cuervo de Sevilla, El;8635;4346;4289
41038;Dos Hermanas;138981;68066;70915
41039;Écija;39530;19445;20085
41040;Espartinas;16505;8290;8215
41041;Estepa;12373;6110;6263
41042;Fuentes de Andalucía;7217;3585;3632
41043;Garrobo, El;825;420;405
41044;Gelves;10388;5153;5235
41045;Gerena;7833;3889;3944
41046;Gilena;3686;1871;1815
41047;Gines;13481;6600;6881
41048;Guadalcanal;2545;1278;1267
41049;Guillena;13682;6919;6763
41050;Herrera;6544;3259;3285
41051;Huévar del Aljarafe;3289;1687;1602
41902;Isla Mayor;5741;2854;2887
41052;Lantejuela;3851;1963;1888
41053;Lebrija;27727;13845;13882
41054;Lora de Estepa;888;464;424
41055;Lora del Río;18316;9034;9282
41056;Luisiana, La;4608;2313;2295
41057;Madroño, El;297;149;148
41058;Mairena del Alcor;24125;12044;12081
41059;Mairena del Aljarafe;47541;23002;24539
41060;Marchena;19271;9539;9732
41061;Marinaleda;2577;1304;1273
41062;Martín de la Jara;2642;1368;1274
41063;Molares, Los;3559;1808;1751
41064;Montellano;7003;3510;3493
41065;Morón de la Frontera;27229;13382;13847
41066;Navas de la Concepción, Las;1523;751;772
41067;Olivares;9427;4727;4700
41068;Osuna;17418;8665;8753
41069;Palacios y Villafranca, Los;38698;19277;19421
41904;Palmar de Troya, El;2325;1159;1166
41070;Palomares del Río;9161;4582;4579
41071;Paradas;6798;3371;3427
41072;Pedrera;5104;2535;2569
41073;Pedroso, El;2054;1017;1037
41074;Peñaflor;3646;1834;1812
41075;Pilas;14052;7039;7013
41076;Pruna;2542;1288;1254
41077;Puebla de Cazalla, La;10884;5418;5466
41078;Puebla de los Infantes, La;2966;1452;1514
41079;Puebla del Río, La;11862;5833;6029
41080;Real de la Jara, El;1523;766;757
41081;Rinconada, La;40162;19965;20197
41082;Roda de Andalucía, La;4222;2090;2132
41083;Ronquillo, El;1441;732;709
41084;Rubio, El;3305;1655;1650
41085;Salteras;5627;2727;2900
41086;San Juan de Aznalfarache;22472;10863;11609
41088;San Nicolás del Puerto;608;317;291
41087;Sanlúcar la Mayor;14172;6972;7200
41089;Santiponce;8539;4224;4315
41090;Saucejo, El;4246;2116;2130
41091;Sevilla;684025;323988;360037
41092;Tocina;9420;4677;4743
41093;Tomares;25374;12499;12875
41094;Umbrete;9376;4674;4702
41095;Utrera;51718;25487;26231
41096;Valencina de la Concepción;8029;3923;4106
41097;Villamanrique de la Condesa;4640;2277;2363
41100;Villanueva de San Juan;994;499;495
41098;Villanueva del Ariscal;6814;3302;3512
41099;Villanueva del Río y Minas;4939;2494;2445
41101;Villaverde del Río;7700;3910;3790
41102;Viso del Alcor, El;19265;9567;9698
42001;Abejar;376;189;187
42003;Adradas;61;35;26
42004;Ágreda;3056;1564;1492
42006;Alconaba;198;131;67
42007;Alcubilla de Avellaneda;114;63;51
42008;Alcubilla de las Peñas;58;37;21
42009;Aldealafuente;79;47;32
42010;Aldealices;21;15;6
42011;Aldealpozo;20;8;12
42012;Aldealseñor;25;16;9
42013;Aldehuela de Periáñez;34;19;15
42014;Aldehuelas, Las;61;36;25
42015;Alentisque;26;16;10
42016;Aliud;21;14;7
42017;Almajano;178;94;84
42018;Almaluez;125;75;50
42019;Almarza;620;346;274
42020;Almazán;5426;2782;2644
42021;Almazul;61;42;19
42022;Almenar de Soria;225;141;84
42023;Alpanseque;53;33;20
42024;Arancón;82;53;29
42025;Arcos de Jalón;1525;780;745
42026;Arenillas;49;29;20
42027;Arévalo de la Sierra;69;44;25
42028;Ausejo de la Sierra;109;57;52
42029;Baraona;130;76;54
42030;Barca;107;67;40
42031;Barcones;26;15;11
42032;Bayubas de Abajo;150;80;70
42033;Bayubas de Arriba;62;35;27
42034;Beratón;46;23;23
42035;Berlanga de Duero;852;444;408
42036;Blacos;41;21;20
42037;Bliecos;27;17;10
42038;Borjabad;30;18;12
42039;Borobia;231;133;98
42041;Buberos;28;14;14
42042;Buitrago;75;41;34
42043;Burgo de Osma-Ciudad de Osma;5166;2574;2592
42044;Cabrejas del Campo;51;30;21
42045;Cabrejas del Pinar;301;171;130
42046;Calatañazor;45;26;19
42048;Caltojar;52;35;17
42049;Candilichera;102;63;39
42050;Cañamaque;27;19;8
42051;Carabantes;20;12;8
42052;Caracena;15;10;5
42053;Carrascosa de Abajo;17;11;6
42054;Carrascosa de la Sierra;20;15;5
42055;Casarejos;146;77;69
42056;Castilfrío de la Sierra;38;23;15
42058;Castillejo de Robledo;101;59;42
42057;Castilruiz;156;87;69
42059;Centenera de Andaluz;24;12;12
42060;Cerbón;29;21;8
42061;Cidones;311;186;125
42062;Cigudosa;15;11;4
42063;Cihuela;40;26;14
42064;Ciria;71;38;33
42065;Cirujales del Río;20;15;5
42068;Coscurita;66;42;24
42069;Covaleda;1582;826;756
42070;Cubilla;24;16;8
42071;Cubo de la Solana;170;101;69
42073;Cueva de Ágreda;71;44;27
42075;Dévanos;77;44;33
42076;Deza;181;102;79
42078;Duruelo de la Sierra;1050;541;509
42079;Escobosa de Almazán;19;12;7
42080;Espeja de San Marcelino;147;89;58
42081;Espejón;136;71;65
42082;Estepa de San Juan;13;8;5
42083;Frechilla de Almazán;20;11;9
42084;Fresno de Caracena;22;13;9
42085;Fuentearmegil;153;90;63
42086;Fuentecambrón;32;19;13
42087;Fuentecantos;68;34;34
42088;Fuentelmonge;64;36;28
42089;Fuentelsaz de Soria;62;32;30
42090;Fuentepinilla;80;47;33
42092;Fuentes de Magaña;53;31;22
42093;Fuentestrún;47;30;17
42094;Garray;767;406;361
42095;Golmayo;3014;1572;1442
42096;Gómara;299;170;129
42097;Gormaz;28;19;9
42098;Herrera de Soria;11;8;3
42100;Hinojosa del Campo;26;18;8
42103;Langa de Duero;699;377;322
42105;Liceras;49;27;22
42106;Losilla, La;13;9;4
42107;Magaña;67;42;25
42108;Maján;9;6;3
42110;Matalebreras;75;50;25
42111;Matamala de Almazán;260;145;115
42113;Medinaceli;679;350;329
42115;Miño de Medinaceli;87;52;35
42116;Miño de San Esteban;39;26;13
42117;Molinos de Duero;161;92;69
42118;Momblona;18;15;3
42119;Monteagudo de las Vicarías;173;87;86
42120;Montejo de Tiermes;148;93;55
42121;Montenegro de Cameros;52;35;17
42123;Morón de Almazán;198;105;93
42124;Muriel de la Fuente;55;37;18
42125;Muriel Viejo;75;48;27
42127;Nafría de Ucero;38;20;18
42128;Narros;68;42;26
42129;Navaleno;741;397;344
42130;Nepas;52;36;16
42131;Nolay;50;29;21
42132;Noviercas;165;91;74
42134;Ólvega;3782;1980;1802
42135;Oncala;62;40;22
42139;Pinilla del Campo;18;10;8
42140;Portillo de Soria;13;10;3
42141;Póveda de Soria, La;107;65;42
42142;Pozalmuro;48;24;24
42144;Quintana Redonda;508;291;217
42145;Quintanas de Gormaz;130;76;54
42148;Quiñonería;9;5;4
42149;Rábanos, Los;447;247;200
42151;Rebollar;36;19;17
42152;Recuerda;63;39;24
42153;Rello;20;12;8
42154;Renieblas;113;75;38
42155;Retortillo de Soria;143;81;62
42156;Reznos;25;15;10
42157;Riba de Escalote, La;10;7;3
42158;Rioseco de Soria;130;78;52
42159;Rollamienta;45;30;15
42160;Royo, El;259;142;117
42161;Salduero;140;78;62
42162;San Esteban de Gormaz;2950;1564;1386
42163;San Felices;60;37;23
42164;San Leonardo de Yagüe;1986;1014;972
42165;San Pedro Manrique;614;348;266
42166;Santa Cruz de Yanguas;57;32;25
42167;Santa María de Huerta;246;138;108
42168;Santa María de las Hoyas;102;57;45
42171;Serón de Nágima;116;64;52
42172;Soliedra;32;18;14
42173;Soria;40096;18901;21195
42174;Sotillo del Rincón;185;105;80
42175;Suellacabras;31;15;16
42176;Tajahuerce;23;12;11
42177;Tajueco;56;34;22
42178;Talveila;102;66;36
42181;Tardelcuende;424;226;198
42182;Taroda;43;23;20
42183;Tejado;96;59;37
42184;Torlengua;48;31;17
42185;Torreblacos;26;13;13
42187;Torrubia de Soria;56;39;17
42188;Trévago;53;26;27
42189;Ucero;85;48;37
42190;Vadillo;82;44;38
42191;Valdeavellano de Tera;209;114;95
42192;Valdegeña;37;27;10
42193;Valdelagua del Cerro;13;8;5
42194;Valdemaluque;141;69;72
42195;Valdenebro;92;52;40
42196;Valdeprado;8;3;5
42197;Valderrodilla;63;35;28
42198;Valtajeros;19;13;6
42200;Velamazán;67;47;20
42201;Velilla de la Sierra;28;18;10
42202;Velilla de los Ajos;16;10;6
42204;Viana de Duero;50;36;14
42205;Villaciervos;77;47;30
42206;Villanueva de Gormaz;8;5;3
42207;Villar del Ala;52;26;26
42208;Villar del Campo;24;14;10
42209;Villar del Río;161;97;64
42211;Villares de Soria, Los;82;47;35
42212;Villasayas;65;44;21
42213;Villaseca de Arciel;23;15;8
42215;Vinuesa;853;443;410
42216;Vizmanos;31;20;11
42217;Vozmediano;36;24;12
42218;Yanguas;113;72;41
42219;Yelo;40;24;16
43001;Aiguamúrcia;974;506;468
43002;Albinyana;2666;1362;1304
43003;Albiol, L';535;288;247
43004;Alcanar;9827;4965;4862
43005;Alcover;5278;2614;2664
43904;Aldea, L';4445;2402;2043
43006;Aldover;867;444;423
43007;Aleixar, L';940;486;454
43008;Alfara de Carles;361;191;170
43009;Alforja;1965;992;973
43010;Alió;508;250;258
43011;Almoster;1310;658;652
43012;Altafulla;5693;2753;2940
43013;Ametlla de Mar, L';7325;3714;3611
43906;Ampolla, L';3603;1829;1774
43014;Amposta;22270;11294;10976
43016;Arboç, L';5713;2902;2811
43015;Arbolí;129;79;50
43017;Argentera, L';133;75;58
43018;Arnes;455;218;237
43019;Ascó;1638;850;788
43020;Banyeres del Penedès;3356;1690;1666
43021;Barberà de la Conca;486;265;221
43022;Batea;1869;929;940
43023;Bellmunt del Priorat;284;147;137
43024;Bellvei;2368;1223;1145
43025;Benifallet;733;357;376
43026;Benissanet;1159;631;528
43027;Bisbal de Falset, La;207;118;89
43028;Bisbal del Penedès, La;4148;2168;1980
43029;Blancafort;393;202;191
43030;Bonastre;745;403;342
43031;Borges del Camp, Les;2194;1127;1067
43032;Bot;559;284;275
43033;Botarell;1156;588;568
43034;Bràfim;693;348;345
43035;Cabacés;304;168;136
43036;Cabra del Camp;1282;669;613
43037;Calafell;30631;15345;15286
43903;Camarles;3332;1709;1623
43038;Cambrils;36496;17829;18667
43907;Canonja, La;5922;2890;3032
43039;Capafonts;110;63;47
43040;Capçanes;424;213;211
43041;Caseres;241;119;122
43042;Castellvell del Camp;3018;1518;1500
43043;Catllar, El;5115;2671;2444
43045;Colldejou;161;93;68
43046;Conesa;120;60;60
43047;Constantí;6788;3490;3298
43048;Corbera d'Ebre;1011;536;475
43049;Cornudella de Montsant;993;529;464
43050;Creixell;4084;2054;2030
43051;Cunit;15278;7525;7753
43901;Deltebre;11818;5945;5873
43053;Duesaigües;225;122;103
43054;Espluga de Francolí, L';3733;1841;1892
43055;Falset;2809;1429;1380
43056;Fatarella, La;874;434;440
43057;Febró, La;38;23;15
43058;Figuera, La;119;68;51
43059;Figuerola del Camp;337;166;171
43060;Flix;3343;1684;1659
43061;Forès;47;29;18
43062;Freginals;411;222;189
43063;Galera, La;715;369;346
43064;Gandesa;3140;1592;1548
43065;Garcia;547;277;270
43066;Garidells, Els;198;98;100
43067;Ginestar;794;420;374
43068;Godall;614;306;308
43069;Gratallops;237;134;103
43070;Guiamets, Els;267;136;131
43071;Horta de Sant Joan;1169;595;574
43072;Lloar, El;105;56;49
43073;Llorac;97;51;46
43074;Llorenç del Penedès;2391;1171;1220
43076;Marçà;589;318;271
43075;Margalef;106;67;39
43077;Mas de Barberans;544;274;270
43078;Masdenverge;1137;591;546
43079;Masllorenç;576;319;257
43080;Masó, La;296;155;141
43081;Maspujols;856;443;413
43082;Masroig, El;466;252;214
43083;Milà, El;181;87;94
43084;Miravet;690;365;325
43085;Molar, El;314;156;158
43086;Montblanc;7456;3797;3659
43088;Montbrió del Camp;3086;1594;1492
43089;Montferri;435;235;200
43090;Montmell, El;1887;1008;879
43091;Mont-ral;183;102;81
43092;Mont-roig del Camp;13592;6962;6630
43093;Móra d'Ebre;5649;2852;2797
43094;Móra la Nova;3244;1626;1618
43095;Morell, El;3893;2012;1881
43096;Morera de Montsant, La;153;87;66
43097;Nou de Gaià, La;635;313;322
43098;Nulles;544;286;258
43100;Pallaresos, Els;4963;2492;2471
43099;Palma d'Ebre, La;341;165;176
43101;Passanant i Belltall;180;106;74
43102;Paüls;555;282;273
43103;Perafort;1292;667;625
43104;Perelló, El;2915;1505;1410
43105;Piles, Les;229;128;101
43106;Pinell de Brai, El;1006;508;498
43107;Pira;509;266;243
43108;Pla de Santa Maria, El;2395;1227;1168
43109;Pobla de Mafumet, La;4076;2052;2024
43110;Pobla de Massaluca, La;341;192;149
43111;Pobla de Montornès, La;3221;1659;1562
43112;Poboleda;330;166;164
43113;Pont d'Armentera, El;490;243;247
43141;Pontils;128;72;56
43114;Porrera;435;223;212
43115;Pradell de la Teixeta;171;87;84
43116;Prades;656;350;306
43117;Prat de Comte;188;99;89
43118;Pratdip;723;372;351
43119;Puigpelat;1215;631;584
43120;Querol;584;326;258
43136;Ràpita, La;15046;7330;7716
43121;Rasquera;804;396;408
43122;Renau;158;83;75
43123;Reus;108479;52592;55887
43124;Riba, La;572;318;254
43125;Riba-roja d'Ebre;1150;617;533
43126;Riera de Gaià, La;1778;891;887
43127;Riudecanyes;1349;704;645
43128;Riudecols;1211;619;592
43129;Riudoms;6810;3457;3353
43130;Rocafort de Queralt;243;133;110
43131;Roda de Berà;7829;3962;3867
43132;Rodonyà;526;284;242
43133;Roquetes;8302;4276;4026
43134;Rourell, El;385;196;189
43135;Salomó;542;283;259
43905;Salou;30224;15390;14834
43137;Sant Jaume dels Domenys;2785;1422;1363
43902;Sant Jaume d'Enveja;3661;1844;1817
43138;Santa Bàrbara;3758;1915;1843
43139;Santa Coloma de Queralt;2805;1415;1390
43140;Santa Oliva;3657;1865;1792
43142;Sarral;1606;808;798
43143;Savallà del Comtat;53;28;25
43144;Secuita, La;1800;904;896
43145;Selva del Camp, La;5736;2847;2889
43146;Senan;44;28;16
43044;Sénia, La;5623;2816;2807
43147;Solivella;629;338;291
43148;Tarragona;138262;67247;71015
43149;Tivenys;915;468;447
43150;Tivissa;1635;831;804
43151;Torre de Fontaubella, La;120;65;55
43152;Torre de l'Espanyol, La;619;319;300
43153;Torredembarra;17670;8629;9041
43154;Torroja del Priorat;139;76;63
43155;Tortosa;34639;17329;17310
43156;Ulldecona;6417;3381;3036
43157;Ulldemolins;418;230;188
43158;Vallclara;95;59;36
43159;Vallfogona de Riucorb;93;54;39
43160;Vallmoll;1942;979;963
43161;Valls;25014;12646;12368
43162;Vandellòs i l'Hospitalet de l'Infant;6984;3458;3526
43163;Vendrell, El;39601;19586;20015
43164;Vespella de Gaià;494;262;232
43165;Vilabella;723;369;354
43175;Vilalba dels Arcs;619;311;308
43166;Vilallonga del Camp;2423;1222;1201
43168;Vilanova de Prades;113;60;53
43167;Vilanova d'Escornalbou;594;306;288
43169;Vilaplana;552;294;258
43170;Vila-rodona;1362;720;642
43171;Vila-seca;23176;11642;11534
43172;Vilaverd;477;253;224
43173;Vilella Alta, La;128;71;57
43174;Vilella Baixa, La;197;108;89
43176;Vimbodí i Poblet;900;480;420
43177;Vinebre;415;219;196
43178;Vinyols i els Arcs;2323;1206;1117
43052;Xerta;1164;574;590
44001;Ababuj;70;43;27
44002;Abejuela;55;35;20
44003;Aguatón;15;7;8
44004;Aguaviva;565;269;296
44005;Aguilar del Alfambra;83;43;40
44006;Alacón;212;110;102
44007;Alba;187;110;77
44008;Albalate del Arzobispo;1955;1016;939
44009;Albarracín;1015;515;500
44010;Albentosa;302;160;142
44011;Alcaine;48;31;17
44012;Alcalá de la Selva;382;207;175
44013;Alcañiz;16151;8061;8090
44014;Alcorisa;3243;1654;1589
44016;Alfambra;482;259;223
44017;Aliaga;343;200;143
44021;Allepuz;121;61;60
44022;Alloza;540;275;265
44023;Allueva;27;17;10
44018;Almohaja;17;12;5
44019;Alobras;71;45;26
44020;Alpeñés;25;15;10
44024;Anadón;33;21;12
44025;Andorra;7214;3581;3633
44026;Arcos de las Salinas;116;71;45
44027;Arens de Lledó;205;99;106
44028;Argente;193;98;95
44029;Ariño;649;332;317
44031;Azaila;98;57;41
44032;Bádenas;21;12;9
44033;Báguena;270;151;119
44034;Bañón;151;87;64
44035;Barrachina;120;66;54
44036;Bea;28;18;10
44037;Beceite;569;286;283
44039;Bello;217;109;108
44038;Belmonte de San José;127;63;64
44040;Berge;226;116;110
44041;Bezas;64;39;25
44042;Blancas;135;78;57
44043;Blesa;78;55;23
44044;Bordón;112;64;48
44045;Bronchales;454;255;199
44046;Bueña;54;27;27
44047;Burbáguena;376;208;168
44048;Cabra de Mora;71;42;29
44049;Calaceite;979;485;494
44050;Calamocha;4505;2262;2243
44051;Calanda;3759;1882;1877
44052;Calomarde;73;43;30
44053;Camañas;132;72;60
44054;Camarena de la Sierra;134;74;60
44055;Camarillas;119;64;55
44056;Caminreal;617;331;286
44059;Cantavieja;726;378;348
44060;Cañada de Benatanduz;34;22;12
44061;Cañada de Verich, La;88;53;35
44062;Cañada Vellida;40;27;13
44063;Cañizar del Olivar;103;58;45
