ID_MUNICIPIO;FECHA_ELECCION;V_+RDS+_2023;V_3e_2023;V_ADELANTE_ANDALUCï¿½A_2023;V_AHORA_CANARIAS-PCPC_2023;V_ALM_2023;V_ASTURIAS_EXISTE_EV_2023;V_BNG_2023;V_BQEX_2023;V_CCD_2023;V_CCa_2023;V_CJ_2023;V_CUP-PR_2023;V_CpM_2023;V_EAJ-PNV_2023;V_EH_Bildu_2023;V_ERC_2023;V_ESCAï¿½OS_EN_BLANCO_2023;V_ESCONS_EN_BLANC_2023;V_ESPAï¿½A_VACIADA_2023;V_EV-PCAS-TC_2023;V_EVB_2023;V_EVC_2023;V_EXISTE_2023;V_FE_de_las_JONS_2023;V_FIA_2023;V_FO_2023;V_FUERZA_Cï¿½VICA_2023;V_GBAI_2023;V_GITV_2023;V_JM+_2023;V_JxCAT_-_JUNTS_2023;V_JxG_2023;V_LB_2023;V_Mï¿½S_PER_MALLORCA-Mï¿½S_PER_MENORCA-SUMAR_2023;V_NC-bc_2023;V_PACMA_2023;V_PAR_2023;V_PARTIDO_AUTï¿½NOMOS_2023;V_PCTC_2023;V_PCTE_2023;V_PCTE/ELAK_2023;V_PCTG_2023;V_PDeCAT-E-CiU_2023;V_PH_2023;V_POR_MI_REGIï¿½N_2023;V_PP_2023;V_PREPAL_2023;V_PSC_2023;V_PSE-EE_(PSOE)_2023;V_PSIB-PSOE_2023;V_PSN-PSOE_2023;V_PSOE_2023;V_PSdeG-PSOE_2023;V_PUEDE_2023;V_PUM+J_2023;V_RECORTES_CERO_2023;V_SUMAR_2023;V_SUMAR_-_COMPROMï¿½S_2023;V_SUMAR_-_ECP_2023;V_SUMAR_ARAGï¿½N_2023;V_SY_2023;V_Somos_Cc_2023;V_UNIDOS_SI_2023;V_UPL_2023;V_UPN_2023;V_UdCa_2023;V_VB_2023;V_VOX_2023;V_VP_2023;V_XAV_2023;V_XH_2023;V_Zsi_2023
02035;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;582;0;0;0;0;0;557;0;0;1;0;77;0;0;0;0;0;0;0;0;0;0;306;0;0;0;0
02036;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
02037;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;6160;0;0;0;0;0;4840;0;0;13;13;794;0;0;0;0;0;0;0;0;0;0;3004;0;0;0;0
02038;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;58;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0
02039;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;322;0;0;0;0;0;364;0;0;0;2;49;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0
02040;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;0;0;0;0;0;224;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0
02041;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;76;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0
02042;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;269;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0
02043;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;0;0;0;0;0;367;0;0;2;1;30;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0
02044;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;296;0;0;1;0;35;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0
02045;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;881;0;0;0;0;0;1111;0;0;5;0;504;0;0;0;0;0;0;0;0;0;0;286;0;0;0;0
02046;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;458;0;0;0;0;0;264;0;0;1;1;48;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0
02047;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;31;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0
02048;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;416;0;0;0;0;0;295;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;153;0;0;0;0
02049;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;174;0;0;0;0;0;263;0;0;1;0;36;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0
02050;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;17;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
02051;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;621;0;0;0;0;0;278;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;195;0;0;0;0
02052;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;142;0;0;0;0;0;160;0;0;0;1;23;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0
02053;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;722;0;0;0;0;0;861;0;0;37;4;212;0;0;0;0;0;0;0;0;0;0;275;0;0;0;0
02054;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;84;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0
02055;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;205;0;0;0;0;0;368;0;0;0;1;39;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0
02056;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;467;0;0;0;0;0;484;0;0;0;2;37;0;0;0;0;0;0;0;0;0;0;214;0;0;0;0
02057;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;361;0;0;0;0;0;701;0;0;2;2;104;0;0;0;0;0;0;0;0;0;0;167;0;0;0;0
02058;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;106;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0
02059;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;105;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0
02060;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;508;0;0;0;0;0;281;0;0;0;2;31;0;0;0;0;0;0;0;0;0;0;203;0;0;0;0
02061;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;206;0;0;0;0;0;160;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0
02062;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;114;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0
02063;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;339;0;0;0;0;0;427;0;0;1;0;33;0;0;0;0;0;0;0;0;0;0;192;0;0;0;0
02064;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;130;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
02065;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;165;0;0;0;0;0;138;0;0;0;1;23;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0
02066;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;76;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0
02067;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;330;0;0;0;0;0;381;0;0;0;2;67;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0
02068;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;104;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0
02069;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;3660;0;0;0;0;0;2770;0;0;5;2;468;0;0;0;0;0;0;0;0;0;0;1542;0;0;0;0
02070;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;203;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
02071;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;0;0;0;0;0;356;0;0;1;0;24;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0
02072;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;365;0;0;0;0;0;423;0;0;1;0;64;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0
02073;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1319;0;0;0;0;0;1299;0;0;4;2;362;0;0;0;0;0;0;0;0;0;0;596;0;0;0;0
02074;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;1690;0;0;0;0;0;1487;0;0;3;4;265;0;0;0;0;0;0;0;0;0;0;625;0;0;0;0
02075;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;598;0;0;0;0;0;454;0;0;1;0;58;0;0;0;0;0;0;0;0;0;0;241;0;0;0;0
02076;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;110;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0
02077;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;20;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
02078;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;191;0;0;0;0;0;298;0;0;2;0;51;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0
02079;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;693;0;0;0;0;0;787;0;0;2;3;357;0;0;0;0;0;0;0;0;0;0;197;0;0;0;0
02080;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;121;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0
02081;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;5411;0;0;0;0;0;4334;0;0;11;7;758;0;0;0;0;0;0;0;0;0;0;2403;0;0;0;0
02082;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;33;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
02083;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;63;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
02084;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;67;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0
02085;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;79;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0
02086;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;651;0;0;0;0;0;684;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0
02901;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;638;0;0;0;0;0;555;0;0;0;2;45;0;0;0;0;0;0;0;0;0;0;295;0;0;0;0
03001;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;45;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;25;0;0;0;0
03002;2023-07;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;25;0;6;0;0;0;0;0;0;0;1002;0;0;0;0;0;897;0;0;0;2;0;394;0;0;0;0;0;0;0;0;0;433;0;0;0;0
03003;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;97;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;63;0;0;0;0
03004;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;184;0;0;0;1;0;85;0;0;0;0;0;0;0;0;0;70;0;0;0;0
03005;2023-07;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;44;0;5;0;0;0;0;0;0;0;2610;0;0;0;0;0;1535;0;0;0;7;0;441;0;0;0;0;0;0;0;0;0;1532;0;0;0;0
03006;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;121;0;0;0;0;0;105;0;0;0;0;0;117;0;0;0;0;0;0;0;0;0;36;0;0;0;0
03007;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;59;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;18;0;0;0;0
03008;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;43;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;31;0;0;0;0
03009;2023-07;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;263;0;53;0;0;0;0;0;0;0;9501;0;0;0;0;0;13116;0;0;0;84;0;5993;0;0;0;0;0;0;0;0;0;4319;0;0;0;0
03010;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;96;0;0;0;0;0;93;0;0;0;1;0;62;0;0;0;0;0;0;0;0;0;26;0;0;0;0
03011;2023-07;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;65;0;5;0;0;0;0;0;0;0;2001;0;0;0;0;0;1903;0;0;0;4;0;618;0;0;0;0;0;0;0;0;0;1049;0;0;0;0
03012;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;348;0;0;0;0;0;274;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;193;0;0;0;0
03013;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;329;0;0;0;0;0;259;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;133;0;0;0;0
03014;2023-07;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;0;0;0;0;0;0;0;0;0;1513;0;327;0;0;0;0;0;0;0;63296;0;0;0;0;0;51833;0;0;0;182;0;21069;0;0;0;0;0;0;0;0;0;26657;0;0;0;0
03015;2023-07;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;62;0;5;0;0;0;0;0;0;0;3864;0;0;0;0;0;2625;0;0;0;10;0;935;0;0;0;0;0;0;0;0;0;1890;0;0;0;0
03016;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;11;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;18;0;0;0;0
03017;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;83;0;0;0;0;0;154;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;35;0;0;0;0
03018;2023-07;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;63;0;10;0;0;0;0;0;0;0;3153;0;0;0;0;0;2945;0;0;0;14;0;1913;0;0;0;0;0;0;0;0;0;1034;0;0;0;0
03019;2023-07;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;98;0;14;0;0;0;0;0;0;0;4418;0;0;0;0;0;3682;0;0;0;15;0;1407;0;0;0;0;0;0;0;0;0;2216;0;0;0;0
03020;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;42;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;5;0;0;0;0
03021;2023-07;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;18;0;2;0;0;0;0;0;0;0;1668;0;0;0;0;0;1331;0;0;0;7;0;771;0;0;0;0;0;0;0;0;0;640;0;0;0;0
03022;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;38;0;0;0;1;0;20;0;0;0;0;0;0;0;0;0;16;0;0;0;0
03023;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;408;0;0;0;0;0;410;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;115;0;0;0;0
03024;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;1346;0;0;0;0;0;1012;0;0;0;2;0;177;0;0;0;0;0;0;0;0;0;524;0;0;0;0
03025;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;447;0;0;0;0;0;303;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;233;0;0;0;0
03026;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;326;0;0;0;0;0;415;0;0;0;2;0;197;0;0;0;0;0;0;0;0;0;139;0;0;0;0
03027;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;65;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;21;0;0;0;0
03028;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;286;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;86;0;0;0;0
03029;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;54;0;0;0;0;0;85;0;0;0;1;0;25;0;0;0;0;0;0;0;0;0;11;0;0;0;0
03030;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;142;0;0;0;0;0;170;0;0;0;2;0;95;0;0;0;0;0;0;0;0;0;57;0;0;0;0
03031;2023-07;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;204;0;26;0;0;0;0;0;0;0;11088;0;0;0;0;0;9224;0;0;0;19;0;2727;0;0;0;0;0;0;0;0;0;3960;0;0;0;0
03032;2023-07;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;18;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;8;0;0;0;0
