municipio;nombre;provincia;superficie;latitud;longitud;altitud;rango tamaño población;poblacion;poblacion hombres;poblacion mujeres;densidad poblacional;indice gini;P80P20;Renta media hogar;renta media unidad consumo;renta media persona;salarios;pensiones;otros ingresos;otras prestaciones;desempleo;votos totales;imputado
31077;Corella;Navarra;81.351897;42.11434499;-1.78345908;370.0;5001-10000;7971;4007;3964;97.98173483280912;31.600000381469727;;29327.4;16543.005859375;10697.2;61.52;23.64;8.98;3.24;2.6;3756;True
31078;Cortes;Navarra;36.537600000000005;41.92319674;-1.42257856;255.0;2001-5000;3151;1598;1553;86.23992818356979;28.100000381469727;2.3;31143.33333333333;18660.0703125;12074.0;55.333333333333336;26.1;12.533333333333331;3.5;2.533333333333333;1713;True
31079;Desojo;Navarra;13.843214;42.58854131;-2.27505382;543.0;<100;79;44;35;5.706767229055334;37.20000076293945;;30967.265625;20626.421875;14535.142578125;56.70000000000001;25.8;11.6;2.9;3.0;44;True
31080;Dicastillo;Navarra;33.410828;42.59538327;-2.02716127;554.0;501-1000;604;305;299;18.07797160848573;31.13999938964844;;30944.78515625;18743.880859375;12140.3173828125;56.70000000000001;25.8;11.6;2.9;3.0;357;True
31081;Donamaria;Navarra;23.475941;43.11189471;-1.67658545;168.0;101-500;433;218;215;18.44441507158329;29.670000076293945;;36507.07421875;20619.830078125;13525.36328125;56.70000000000001;25.8;11.6;2.9;3.0;226;True
31221;Doneztebe/Santesteban;Navarra;8.687287;43.13151175;-1.66924075;122.0;1001-2000;1726;880;846;198.6811302538986;34.150001525878906;;35503.44140625;19561.625;12954.21875;56.70000000000001;25.8;11.6;2.9;3.0;809;True
31083;Echarri/Etxarri;Navarra;2.290525;42.7807132;-1.82538246;398.0;<100;75;36;39;32.74358498597483;26.479999542236328;;38513.30859375;22998.671875;15483.865234375;56.70000000000001;25.8;11.6;2.9;3.0;38;True
31087;Elgorriaga;Navarra;3.87034;43.13928127;-1.68625046;148.0;101-500;220;111;109;56.84255130040255;29.670000076293945;;36507.07421875;20619.830078125;13525.36328125;56.70000000000001;25.8;11.6;2.9;3.0;121;True
31089;Enériz/Eneritz;Navarra;9.548129;42.67083634;-1.72826687;423.0;101-500;286;147;139;29.953512358285064;30.32999992370605;;36488.21484375;21233.576171875;14362.787109375;56.70000000000001;25.8;11.6;2.9;3.0;166;True
31090;Eratsun;Navarra;25.691681;43.08320767;-1.79747512;527.0;101-500;151;92;59;5.877388871518372;29.670000076293945;;36507.07421875;20619.830078125;13525.36328125;56.70000000000001;25.8;11.6;2.9;3.0;67;True
31091;Ergoiena;Navarra;41.786181;42.87456202;-2.03386133;582.0;101-500;372;202;170;8.902464668881802;27.6200008392334;;38512.46875;22195.1015625;14778.73046875;56.70000000000001;25.8;11.6;2.9;3.0;198;True
31092;Erro;Navarra;143.7301;42.94255282;-1.44967943;668.0;501-1000;800;449;351;5.565987917631728;30.82999992370605;;35428.5859375;22237.5390625;15247.1826171875;56.70000000000001;25.8;11.6;2.9;3.0;407;True
31094;Eslava;Navarra;19.094591;42.56457278;-1.45853813;545.0;101-500;111;51;60;5.813164576292835;29.600000381469727;;36662.8125;22912.5546875;15938.904296875;56.70000000000001;25.8;11.6;2.9;3.0;69;True
31095;Esparza de Salazar/Espartza Zaraitzu;Navarra;26.461833;42.85407917;-1.1003613;704.0;<100;74;40;34;2.7964805008027978;29.520000457763672;;37420.34765625;24520.587890625;17040.81640625;56.70000000000001;25.8;11.6;2.9;3.0;59;True
31096;Espronceda;Navarra;8.755266;42.59818803;-2.30580541;549.0;101-500;104;58;46;11.878565425653544;37.20000076293945;2.7000000000000006;30967.265625;20626.421875;14535.142578125;56.70000000000001;25.8;11.6;2.9;3.0;76;True
31097;Estella-Lizarra;Navarra;15.445846;42.67184949;-2.03139856;421.0;10001-20000;13810;6608;7202;894.0915246727178;32.630001068115234;;31911.75;19192.236328125;12589.5;55.9;29.4;8.975;3.45;2.325;6848;True
31098;Esteribar;Navarra;149.1328;42.93030806;-1.50390693;625.0;2001-5000;2702;1396;1306;18.11807999313364;24.75;;41905.0;24233.267578125;15309.0;70.7;17.9;7.8;1.7;2.0;1417;True
31099;Etayo;Navarra;13.473878;42.61724359;-2.15334906;594.0;<100;58;31;27;4.304625587377294;30.71999931335449;;33138.04296875;20231.6640625;13849.1591796875;56.70000000000001;25.8;11.6;2.9;3.0;38;True
31082;Etxalar;Navarra;46.275621;43.23406534;-1.63719612;98.0;501-1000;813;427;386;17.568645918333544;31.600000381469727;;36280.78125;20308.966796875;13266.220703125;56.70000000000001;25.8;11.6;2.9;3.0;380;True
31084;Etxarri Aranatz;Navarra;32.8709;42.9074208;-2.0651734;509.0;2001-5000;2483;1290;1193;75.53793781125555;25.59000015258789;2.3;36665.0;21812.8984375;14356.0;58.1;26.7;9.0;4.7;1.6;1353;True
31085;Etxauri;Navarra;14.10472;42.79420947;-1.79141502;413.0;501-1000;650;331;319;46.08386412491705;27.8799991607666;;35659.2734375;21621.76953125;14577.6904296875;56.70000000000001;25.8;11.6;2.9;3.0;360;True
31100;Eulate;Navarra;7.740579;42.77678422;-2.20858103;734.0;101-500;284;158;126;36.689761838229416;31.670000076293945;;34169.39453125;21138.943359375;14469.90234375;56.70000000000001;25.8;11.6;2.9;3.0;165;True
31101;Ezcabarte;Navarra;34.15942;42.85119996;-1.62002202;546.0;1001-2000;1805;944;861;52.840475628684565;26.479999542236328;;42539.28515625;23828.65625;15487.8291015625;56.70000000000001;25.8;11.6;2.9;3.0;975;True
31093;Ezcároz/Ezkaroze;Navarra;28.792384;42.88759005;-1.09736075;744.0;101-500;306;166;140;10.627810465434193;29.520000457763672;;37420.34765625;24520.587890625;17040.81640625;56.70000000000001;25.8;11.6;2.9;3.0;195;True
31102;Ezkurra;Navarra;23.69845;43.0851018;-1.82551059;542.0;101-500;146;95;51;6.160740470368315;29.670000076293945;;36507.07421875;20619.830078125;13525.36328125;56.70000000000001;25.8;11.6;2.9;3.0;59;True
31103;Ezprogui;Navarra;46.393372;42.5714423;-1.42140274;521.0;<100;43;23;20;0.9268565345929156;29.600000381469727;;36662.8125;22912.5546875;15938.904296875;56.70000000000001;25.8;11.6;2.9;3.0;27;True
31104;Falces;Navarra;115.3794;42.38908041;-1.79601993;295.0;2001-5000;2315;1185;1130;20.064240236992045;30.25;;28521.0;17856.044921875;11717.0;49.4;30.3;13.2;4.7;2.3;1117;True
31105;Fitero;Navarra;43.231418000000005;42.05613815;-1.85707158;420.0;2001-5000;2011;1005;1006;46.51709550679091;35.779998779296875;;26565.0;15267.490234375;9503.0;55.5;25.1;11.9;4.3;3.2;1114;True
31106;Fontellas;Navarra;22.260526;42.0282945;-1.57502293;275.0;501-1000;996;501;495;44.74287804340293;31.3700008392334;;39062.60546875;21177.056640625;13869.771484375;56.70000000000001;25.8;11.6;2.9;3.0;544;True
31107;Funes;Navarra;52.4748;42.31454701;-1.80369223;315.0;2001-5000;2440;1285;1155;46.49850976087569;31.25;;32311.0;18880.212890625;11835.0;59.2;22.4;12.9;3.2;2.4;1170;True
31108;Fustiñana;Navarra;66.90807;42.02164255;-1.48535665;261.0;2001-5000;2490;1236;1254;37.21524174886528;29.15999984741211;;30206.0;17594.17578125;10757.0;70.5;15.5;9.7;1.9;2.4;1312;True
31109;Galar;Navarra;41.182401;42.762149;-1.69930358;551.0;2001-5000;2273;1193;1080;55.19347936998623;27.299999237060547;;43171.0;24688.228515625;14629.0;66.2;17.0;13.0;2.0;1.9;1148;True
31110;Gallipienzo/Galipentzu;Navarra;56.451204;42.52365954;-1.40967825;535.0;<100;98;55;43;1.736012574683084;29.600000381469727;2.5;36662.8125;22912.5546875;15938.904296875;56.70000000000001;25.8;11.6;2.9;3.0;60;True
31111;Gallués/Galoze;Navarra;42.995938;42.78451962;-1.09619527;643.0;<100;93;63;30;2.1629950252509897;29.520000457763672;3.2999999999999994;37420.34765625;24520.587890625;17040.81640625;56.70000000000001;25.8;11.6;2.9;3.0;52;True
31112;Garaioa;Navarra;21.2453;42.92979097;-1.24576962;782.0;<100;91;51;40;4.283300306420714;26.979999542236328;;36640.078125;22971.529296875;15629.68359375;56.70000000000001;25.8;11.6;2.9;3.0;56;True
31113;Garde;Navarra;43.591808;42.78962442;-0.92423567;760.0;101-500;139;83;56;3.188672513881507;33.029998779296875;2.9333333333333327;32412.19140625;22755.287109375;16382.2490234375;56.70000000000001;25.8;11.6;2.9;3.0;76;True
31114;Garínoain;Navarra;10.516244;42.6006448;-1.64402761;536.0;101-500;499;263;236;47.45040149315668;26.799999237060547;;37423.0546875;22674.458984375;15426.0283203125;56.70000000000001;25.8;11.6;2.9;3.0;268;True
31115;Garralda;Navarra;21.510637000000003;42.94704457;-1.28797259;843.0;101-500;190;100;90;8.83283930643244;26.979999542236328;;36640.078125;22971.529296875;15629.68359375;56.70000000000001;25.8;11.6;2.9;3.0;91;True
31116;Genevilla;Navarra;8.637108;42.64489464;-2.39178518;617.0;<100;70;43;27;8.104564629734861;37.20000076293945;2.7000000000000006;30967.265625;20626.421875;14535.142578125;56.70000000000001;25.8;11.6;2.9;3.0;24;True
31117;Goizueta;Navarra;90.1786;43.17098542;-1.86445322;153.0;501-1000;704;379;325;7.806730199847857;31.420000076293945;2.0666666666666664;34176.7734375;21454.1328125;14580.7119140625;56.70000000000001;25.8;11.6;2.9;3.0;369;True
31118;Goñi;Navarra;42.296845000000005;42.85203379;-1.90332717;887.0;101-500;158;103;55;3.735503203607739;27.549999237060547;;43551.37109375;24513.498046875;16089.13671875;56.70000000000001;25.8;11.6;2.9;3.0;101;True
31119;Güesa/Gorza;Navarra;26.590762;42.80679244;-1.09534064;653.0;<100;38;22;16;1.429067734125107;29.520000457763672;3.2999999999999994;37420.34765625;24520.587890625;17040.81640625;56.70000000000001;25.8;11.6;2.9;3.0;23;True
31120;Guesálaz/Gesalatz;Navarra;77.033767;42.75431564;-1.93356358;527.0;101-500;432;254;178;5.6079303508551;30.89999961853028;;36613.12109375;22222.3828125;15168.998046875;56.70000000000001;25.8;11.6;2.9;3.0;202;True
31121;Guirguillano;Navarra;24.643932;42.71782953;-1.87837735;624.0;<100;78;43;35;3.165079338800318;30.32999992370605;;36488.21484375;21233.576171875;14362.787109375;56.70000000000001;25.8;11.6;2.9;3.0;42;True
31256;Hiriberri/Villanueva de Aezkoa;Navarra;21.644348;42.94553172;-1.23001281;926.0;101-500;102;54;48;4.712546665762351;26.979999542236328;;36640.078125;22971.529296875;15629.68359375;56.70000000000001;25.8;11.6;2.9;3.0;54;True
31122;Huarte/Uharte;Navarra;3.8621;42.83176032;-1.58995332;441.0;5001-10000;7101;3580;3521;1838.6370109525903;27.21999931335449;;38091.25;22202.421875;13650.25;72.35;14.1;9.075;2.375;2.15;3466;True
31124;Ibargoiti;Navarra;54.334687;42.68907266;-1.47074239;605.0;101-500;249;148;101;4.58270791179859;31.280000686645508;;40972.43359375;24788.0390625;16966.55859375;56.70000000000001;25.8;11.6;2.9;3.0;132;True
31259;Igantzi;Navarra;16.559032;43.22456694;-1.69998583;207.0;501-1000;639;339;300;38.58921221965149;26.059999465942383;;38937.12109375;20948.048828125;13643.5673828125;56.70000000000001;25.8;11.6;2.9;3.0;306;True
31125;Igúzquiza;Navarra;16.275638;42.64683622;-2.0844012;515.0;101-500;325;170;155;19.96849524424173;30.71999931335449;;33138.04296875;20231.6640625;13849.1591796875;56.70000000000001;25.8;11.6;2.9;3.0;168;True
31126;Imotz;Navarra;42.495359;42.96954635;-1.79044697;604.0;101-500;423;223;200;9.95402815634526;30.100000381469727;;41547.36328125;23920.375;15948.197265625;56.70000000000001;25.8;11.6;2.9;3.0;220;True
31127;Irañeta;Navarra;8.515299;42.92349182;-1.94673428;457.0;101-500;172;91;81;20.198938404864;27.6200008392334;;38512.46875;22195.1015625;14778.73046875;56.70000000000001;25.8;11.6;2.9;3.0;86;True
31904;Irurtzun;Navarra;3.744774;42.91831211;-1.82803648;465.0;2001-5000;2233;1153;1080;596.297667095531;29.89999961853028;;34037.0;19701.517578125;12766.0;61.0;25.0;6.7;4.1;3.2000000000000006;961;True
31128;Isaba/Izaba;Navarra;147.2977;42.86142211;-0.92338448;811.0;101-500;395;196;199;2.6816440446795844;33.029998779296875;2.666666666666666;32412.19140625;22755.287109375;16382.2490234375;56.70000000000001;25.8;11.6;2.9;3.0;211;True
31129;Ituren;Navarra;15.509482;43.12897852;-1.70667051;154.0;501-1000;511;259;252;32.94758651513958;30.40999984741211;;38564.77734375;21667.58203125;13730.26171875;56.70000000000001;25.8;11.6;2.9;3.0;235;True
31130;Iturmendi;Navarra;9.7563;42.89000384;-2.11946952;525.0;101-500;403;208;195;41.306642887160095;27.6200008392334;2.3;38512.46875;22195.1015625;14778.73046875;56.70000000000001;25.8;11.6;2.9;3.0;203;True
31131;Iza/Itza;Navarra;51.492684;42.8376635;-1.72944687;443.0;1001-2000;1235;666;569;23.983989647927466;32.040000915527344;;49082.24609375;27195.37109375;18060.3984375;56.70000000000001;25.8;11.6;2.9;3.0;656;True
31132;Izagaondoa;Navarra;59.3403;42.73696455;-1.42182287;644.0;101-500;176;114;62;2.9659438863639047;31.280000686645508;;40972.43359375;24788.0390625;16966.55859375;56.70000000000001;25.8;11.6;2.9;3.0;98;True
31133;Izalzu/Itzaltzu;Navarra;7.44556;42.91389007;-1.0538446;806.0;<100;40;23;17;5.372329280806279;29.520000457763672;;37420.34765625;24520.587890625;17040.81640625;56.70000000000001;25.8;11.6;2.9;3.0;26;True
31134;Jaurrieta;Navarra;30.842535;42.88734562;-1.13666451;911.0;101-500;189;107;82;6.127900965338938;29.520000457763672;;37420.34765625;24520.587890625;17040.81640625;56.70000000000001;25.8;11.6;2.9;3.0;105;True
31135;Javier;Navarra;46.60278100000001;42.59313042;-1.21673961;472.0;101-500;110;28;82;2.3603741587867897;27.15999984741211;2.5;36994.9609375;21270.55859375;14355.001953125;56.70000000000001;25.8;11.6;2.9;3.0;69;True
31136;Juslapeña;Navarra;31.51161;42.89896619;-1.69548341;530.0;501-1000;563;308;255;17.866430817086147;28.14999961853028;;43222.84765625;23920.7265625;16099.5185546875;56.70000000000001;25.8;11.6;2.9;3.0;290;True
31138;Lakuntza;Navarra;11.116535;42.9214867;-2.0231656;491.0;1001-2000;1279;678;601;115.0538364697273;28.13999938964844;;42105.546875;24424.8203125;16218.1484375;56.70000000000001;25.8;11.6;2.9;3.0;619;True
31139;Lana;Navarra;41.432407000000005;42.7096927;-2.24981833;588.0;101-500;169;98;71;4.078932705985437;31.670000076293945;2.7000000000000006;34169.39453125;21138.943359375;14469.90234375;56.70000000000001;25.8;11.6;2.9;3.0;99;True
31140;Lantz;Navarra;16.878452;42.99773218;-1.6202386;631.0;101-500;148;88;60;8.768576644351034;30.100000381469727;;41547.36328125;23920.375;15948.197265625;56.70000000000001;25.8;11.6;2.9;3.0;72;True
31141;Lapoblación;Navarra;20.651399;42.60501738;-2.45990622;964.0;101-500;120;68;52;5.810744347150524;37.20000076293945;2.7121527777777783;30967.265625;20626.421875;14535.142578125;56.70000000000001;25.8;11.6;2.9;3.0;60;True
31142;Larraga;Navarra;77.102774;42.55787795;-1.84977328;383.0;2001-5000;2075;1088;987;26.912131592048816;33.720001220703125;;32881.0;19970.59375;11953.0;53.9;23.100000000000005;17.1;3.5;2.5;891;True
31143;Larraona;Navarra;7.709854;42.77973454;-2.25634335;774.0;101-500;102;49;53;13.229822510257652;31.670000076293945;2.7000000000000006;34169.39453125;21138.943359375;14469.90234375;56.70000000000001;25.8;11.6;2.9;3.0;40;True
31144;Larraun;Navarra;107.094947;42.99938828;-1.889231404;564.0;501-1000;951;522;429;8.879970779573755;29.420000076293945;2.6366666666666667;34963.73046875;20198.044921875;13393.3642578125;56.70000000000001;25.8;11.6;2.9;3.0;437;True
31145;Lazagurría;Navarra;17.011945;42.49265828;-2.24048573;393.0;101-500;189;97;92;11.10984076188819;31.09000015258789;2.7000000000000006;31201.826171875;18480.17578125;12552.1943359375;56.70000000000001;25.8;11.6;2.9;3.0;118;True
31146;Leache/Leatxe;Navarra;14.632724;42.60713559;-1.40746864;590.0;<100;30;17;13;2.050199265700631;29.600000381469727;;36662.8125;22912.5546875;15938.904296875;56.70000000000001;25.8;11.6;2.9;3.0;21;True
31147;Legarda;Navarra;8.297885;42.71164874;-1.77364101;461.0;101-500;117;65;52;14.099978488494356;30.32999992370605;;36488.21484375;21233.576171875;14362.787109375;56.70000000000001;25.8;11.6;2.9;3.0;77;True
31148;Legaria;Navarra;4.923743;42.64829611;-2.17321468;477.0;101-500;111;50;61;22.543824890941707;31.670000076293945;;34169.39453125;21138.943359375;14469.90234375;56.70000000000001;25.8;11.6;2.9;3.0;57;True
31149;Leitza;Navarra;58.486277;43.08084609;-1.91428701;473.0;2001-5000;2913;1513;1400;49.806555476253;26.32999992370605;2.328333333333333;37679.0;22121.119140625;14647.0;55.8;31.3;7.8;3.9;1.2;1510;True
31908;Lekunberri;Navarra;6.70533;43.00522466;-1.895582503;568.0;1001-2000;1536;769;767;229.0714998366971;30.549999237060547;2.6366666666666667;34730.05859375;20508.572265625;13392.49609375;56.70000000000001;25.8;11.6;2.9;3.0;757;True
31150;Leoz/Leotz;Navarra;95.502197;42.64500607;-1.51907988;764.0;101-500;220;142;78;2.303611926330868;26.799999237060547;;37423.0546875;22674.458984375;15426.0283203125;56.70000000000001;25.8;11.6;2.9;3.0;118;True
31151;Lerga;Navarra;21.748634000000003;42.56653159;-1.50094744;615.0;<100;55;35;20;2.5288944583829958;29.600000381469727;;36662.8125;22912.5546875;15938.904296875;56.70000000000001;25.8;11.6;2.9;3.0;37;True
31152;Lerín;Navarra;98.158849;42.48311851;-1.97254731;429.0;1001-2000;1725;887;838;17.57355569644057;35.630001068115234;;30266.373046875;17557.517578125;11813.87890625;56.70000000000001;25.8;11.6;2.9;3.0;809;True
31153;Lesaka;Navarra;55.561288000000005;43.24676732;-1.7027904;70.0;2001-5000;2741;1407;1334;49.33290963305242;26.530000686645508;2.0666666666666664;37774.0;22024.880859375;14340.0;54.3;31.5;10.1;3.0;1.2;1403;True
31154;Lezaun;Navarra;19.035372;42.77794142;-1.99476949;824.0;101-500;242;146;96;12.713174189608694;30.89999961853028;;36613.12109375;22222.3828125;15168.998046875;56.70000000000001;25.8;11.6;2.9;3.0;104;True
31155;Liédena;Navarra;19.27981;42.61886743;-1.27553158;438.0;101-500;292;144;148;15.145377470006189;27.15999984741211;2.5;36994.9609375;21270.55859375;14355.001953125;56.70000000000001;25.8;11.6;2.9;3.0;158;True
31156;Lizoáin-Arriasgoiti;Navarra;65.4404;42.7988204;-1.46682765;535.0;101-500;295;172;123;4.507918655753938;31.280000686645508;;40972.43359375;24788.0390625;16966.55859375;56.70000000000001;25.8;11.6;2.9;3.0;172;True
31157;Lodosa;Navarra;45.344418;42.42309729;-2.07864943;322.0;2001-5000;4816;2442;2374;106.20932437593532;32.869998931884766;2.5999999999999996;29919.0;17634.80859375;11436.5;56.35;27.15;10.15;3.65;2.7;2131;True
31158;Lónguida/Longida;Navarra;90.74790000000002;42.75635943;-1.38487734;481.0;101-500;298;159;139;3.2838225457558794;30.71999931335449;;33938.5703125;19614.0703125;13350.943359375;56.70000000000001;25.8;11.6;2.9;3.0;151;True
31159;Lumbier;Navarra;57.382517;42.65286915;-1.30738449;465.0;1001-2000;1318;716;602;22.968668314079007;28.86000061035156;2.5;34453.78125;21333.32421875;14769.62109375;56.70000000000001;25.8;11.6;2.9;3.0;810;True
31160;Luquin;Navarra;8.102098;42.61230918;-2.09919717;605.0;101-500;132;70;62;16.292076447359683;30.71999931335449;;33138.04296875;20231.6640625;13849.1591796875;56.70000000000001;25.8;11.6;2.9;3.0;81;True
31248;Luzaide/Valcarlos;Navarra;44.89524900000001;43.091967;-1.302433;361.39;101-500;329;178;151;7.328169624362702;32.61000061035156;;36575.9453125;22507.046875;15478.44140625;56.70000000000001;25.8;11.6;2.9;3.0;135;True
31161;Mañeru;Navarra;12.977176;42.66961644;-1.86306428;458.0;101-500;434;229;205;33.44333158462211;30.89999961853028;;36613.12109375;22222.3828125;15168.998046875;56.70000000000001;25.8;11.6;2.9;3.0;255;True
31162;Marañón;Navarra;5.770848999999999;42.63019031;-2.4397359;645.0;<100;52;26;26;9.010805862360982;37.20000076293945;2.703038194444445;30967.265625;20626.421875;14535.142578125;56.70000000000001;25.8;11.6;2.9;3.0;26;True
31163;Marcilla;Navarra;21.7038;42.3252147;-1.73862055;290.0;2001-5000;2858;1447;1411;131.68200960200517;28.799999237060547;;32789.0;19179.599609375;12214.0;60.1;26.2;7.6;2.7;3.4;1398;True
31164;Mélida;Navarra;26.106771;42.35781277;-1.54743788;349.0;501-1000;733;374;359;28.077007302052024;32.31999969482422;;31506.541015625;19149.353515625;13250.0107421875;56.70000000000001;25.8;11.6;2.9;3.0;403;True
