id_municipio;nombre_municipio;total_paro;p_h_u25;p_h_25_44;p_h_o45;p_m_u25;p_m_25_44;p_m_o45;p_agr;p_ind;p_con;p_ser;p_sin_empleo;total_contratos;c_h_indef;c_h_temp;c_h_conv;c_m_indef;c_m_temp;c_m_conv;c_agr;c_ind;c_con;c_ser
29080;PIZARRA;938;43;104;163;34;266;328;52;63;121;604;98;212;6;130;4;0;69;3;91;8;29;84
29081;PUJERRA;13;0;6;4;1;2;0;0;0;7;6;0;4;0;2;0;0;2;0;1;0;3;0
29082;RINCON DE LA VICTORIA;3661;130;576;719;121;963;1152;35;200;316;2755;355;636;7;268;17;17;311;16;7;20;98;511
29083;RIOGORDO;149;8;21;42;9;42;27;23;5;14;98;9;131;1;84;0;0;46;0;85;0;8;38
29084;RONDA;3296;128;465;687;137;868;1011;138;170;403;2254;331;984;9;479;27;15;442;12;248;19;77;640
29085;SALARES;16;0;3;6;0;4;3;0;0;9;7;0;7;0;3;0;0;4;0;0;0;7;0
29086;SAYALONGA;102;5;21;39;6;18;13;8;15;33;43;3;26;0;12;1;0;13;0;10;4;7;5
29087;SEDELLA;42;1;7;20;2;10;2;2;0;12;24;4;15;0;7;0;0;8;0;1;0;9;5
29088;SIERRA DE YEGUAS;189;9;27;40;7;61;45;27;12;16;122;12;538;2;349;4;0;183;0;481;8;3;46
29089;TEBA;226;9;31;53;20;69;44;24;16;27;152;7;319;0;198;0;0;119;2;183;1;38;97
29090;TOLOX;184;7;28;50;9;47;43;12;8;36;110;18;37;1;13;1;0;22;0;15;0;2;20
29091;TORROX;1463;68;247;301;57;410;380;91;49;114;1088;121;283;3;159;4;6;108;3;44;21;25;193
29092;TOTALAN;75;5;9;27;2;23;9;1;1;5;60;8;24;0;10;0;0;14;0;3;0;1;20
29093;VALLE DE ABDALAJIS;210;18;34;42;19;60;37;19;6;28;136;21;105;0;57;0;0;48;0;53;1;26;25
29094;VELEZ-MALAGA;7372;314;1357;1561;352;2013;1775;462;332;764;5057;757;2208;47;940;44;48;1093;36;502;119;215;1372
29095;VILLANUEVA DE ALGAIDAS;199;7;28;46;19;50;49;45;7;18;113;16;334;3;247;3;0;79;2;250;10;9;65
29096;VILLANUEVA DEL ROSARIO;220;10;51;61;13;59;26;24;9;31;142;14;142;1;90;2;1;47;1;63;0;10;69
29097;VILLANUEVA DEL TRABUCO;349;17;51;95;25;105;56;49;18;43;218;21;422;5;233;1;2;181;0;146;15;46;215
29098;VILLANUEVA DE TAPIA;82;6;7;22;8;28;11;12;9;13;45;3;92;0;65;0;0;27;0;52;4;31;5
29099;VIÑUELA;108;6;19;31;4;27;21;7;5;11;75;10;44;1;25;0;0;18;0;5;5;15;19
29100;YUNQUERA;345;12;25;65;13;69;161;42;57;54;163;29;63;1;30;1;0;28;3;16;1;28;18
29901;TORREMOLINOS;6512;250;1109;1318;238;1558;2039;52;173;353;5259;675;1568;29;721;69;38;662;49;1;16;109;1442
29902;VILLANUEVA DE LA CONCEPCIÓN;222;11;23;70;17;71;30;28;5;34;134;21;115;0;61;2;0;51;1;80;0;6;29
29903;MONTECORTO;48;1;4;15;3;8;17;2;1;6;38;1;11;1;6;0;2;2;0;8;1;0;2
29904;SERRATO;46;4;8;8;2;12;12;3;0;11;30;2;22;0;14;0;0;8;0;5;0;0;17
52001;MELILLA;10052;678;1384;1696;872;2958;2464;74;141;575;7340;1922;1729;49;739;48;40;816;37;0;32;188;1509
30001;ABANILLA;411;26;77;88;19;91;110;36;80;35;213;47;278;4;207;6;1;57;3;140;28;7;103
30002;ABARAN;607;50;112;116;47;163;119;214;45;32;266;50;203;8;138;1;4;47;5;105;16;5;77
30003;AGUILAS;2254;100;363;453;137;597;604;339;82;183;1582;68;2001;94;1114;35;39;682;37;1193;18;42;748
30004;ALBUDEITE;141;16;21;24;17;34;29;28;10;6;93;4;18;0;7;0;0;11;0;3;0;0;15
30005;ALCANTARILLA;3583;173;542;648;217;981;1022;159;485;335;2131;473;747;13;383;46;12;269;24;9;173;104;461
30006;ALEDO;50;1;4;10;8;10;17;19;6;0;24;1;80;0;51;0;0;29;0;61;0;3;16
30007;ALGUAZAS;727;41;109;155;39;179;204;42;102;42;482;59;162;0;103;5;2;48;4;35;27;22;78
30008;ALHAMA DE MURCIA;1383;87;216;242;68;377;393;171;369;51;657;135;1543;95;786;74;30;515;43;437;334;28;744
30009;ARCHENA;1126;50;206;213;52;281;324;134;89;89;732;82;861;14;555;9;31;249;3;396;35;24;406
30010;BENIEL;531;34;77;117;20;139;144;24;67;61;331;48;230;25;114;12;28;44;7;75;33;10;112
30011;BLANCA;377;22;65;76;19;88;107;97;23;17;209;31;366;5;261;3;5;86;6;272;8;0;86
30012;BULLAS;935;41;114;147;56;246;331;103;234;102;430;66;277;10;126;13;2;126;0;29;36;26;186
30013;CALASPARRA;826;50;118;181;60;196;221;125;120;50;517;14;817;21;378;6;9;396;7;105;62;32;618
30014;CAMPOS DEL RIO;160;9;22;28;16;34;51;11;27;16;100;6;24;1;17;0;0;5;1;0;0;10;14
30015;CARAVACA DE LA CRUZ;1846;82;211;335;90;493;635;146;441;71;1021;167;778;82;322;11;73;282;8;106;226;18;428
30016;CARTAGENA;16574;793;2501;3401;778;4263;4838;626;1165;1611;11356;1816;13254;232;9305;167;162;3256;132;7216;441;432;5165
30017;CEHEGIN;1367;58;181;284;61;296;487;145;308;110;739;65;418;26;157;4;38;190;3;32;71;15;300
30018;CEUTI;735;42;102;121;46;183;241;45;105;65;459;61;325;17;151;11;29;107;10;26;73;52;174
30019;CIEZA;2285;172;289;378;169;607;670;650;210;134;1031;260;1178;50;705;23;13;369;18;615;37;72;454
30020;FORTUNA;849;49;101;184;64;235;216;84;110;77;483;95;459;3;289;23;7;136;1;189;39;35;196
30021;FUENTE ALAMO DE MURCIA;724;39;118;123;28;228;188;126;75;53;382;88;1466;83;1057;18;39;257;12;1121;82;11;252
30022;JUMILLA;1850;93;296;302;120;470;569;363;194;141;963;189;1398;73;865;20;27;403;10;763;204;41;390
30023;LIBRILLA;322;15;47;57;11;106;86;28;52;20;197;25;340;15;250;3;9;62;1;176;71;11;82
30024;LORCA;4686;202;659;878;211;1209;1527;581;375;299;3109;322;7840;231;4905;101;200;2355;48;5208;226;104;2302
30025;LORQUI;485;27;67;72;20;150;149;19;58;29;339;40;716;45;447;44;13;144;23;35;145;48;488
30026;MAZARRON;1814;103;274;358;122;481;476;255;68;139;1313;39;1627;24;879;38;32;628;26;785;7;72;763
30027;MOLINA DE SEGURA;5008;227;693;829;276;1363;1620;195;704;285;3331;493;2436;51;1443;73;44;790;35;326;427;167;1516
30028;MORATALLA;722;22;97;132;23;204;244;32;154;26;481;29;233;5;92;4;13;117;2;42;90;15;86
30029;MULA;1115;69;182;190;81;322;271;187;140;101;588;99;654;69;258;12;18;289;8;239;9;54;352
30030;MURCIA;30099;1385;4608;6058;1423;8006;8619;905;2666;2408;21280;2840;24520;788;13458;421;592;8917;344;6249;1930;1025;15316
30031;OJOS;50;3;15;14;1;8;9;4;5;2;35;4;41;5;35;0;0;1;0;36;0;2;3
30032;PLIEGO;210;15;26;45;10;49;65;39;17;13;121;20;78;1;54;2;0;21;0;28;1;6;43
30033;PUERTO LUMBRERAS;667;28;96;134;39;189;181;128;43;55;402;39;527;32;236;7;24;215;13;292;20;9;206
30034;RICOTE;93;9;10;16;5;23;30;14;5;2;68;4;31;1;20;0;0;10;0;9;1;0;21
30035;SAN JAVIER;2201;133;318;386;137;611;616;211;109;130;1548;203;1736;131;1080;37;44;414;30;976;29;51;680
30036;SAN PEDRO DEL PINATAR;2024;130;287;375;135;566;531;181;86;149;1410;198;999;40;532;25;18;355;29;316;40;28;615
30037;TORRE-PACHECO;1892;91;288;365;133;517;498;307;91;165;1166;163;7179;228;5281;140;65;1437;28;6333;37;103;706
30038;TORRES DE COTILLAS, LAS;1534;83;232;288;69;393;469;59;282;114;952;127;1153;28;640;36;30;407;12;20;857;41;235
30039;TOTANA;1490;93;245;275;86;404;387;330;175;116;778;91;1721;107;869;29;34;656;26;781;58;37;845
30040;ULEA;42;2;6;11;0;15;8;5;8;1;28;0;41;9;25;0;1;6;0;20;20;0;1
30041;UNION, LA;1995;105;283;330;126;621;530;55;121;197;1450;172;310;14;139;11;7;135;4;4;44;42;220
30042;VILLANUEVA DEL RIO SEGURA;193;9;27;37;9;67;44;19;23;10;133;8;64;18;25;0;5;16;0;28;5;2;29
30043;YECLA;2687;150;287;407;181;698;964;138;865;86;1258;340;725;19;396;50;24;213;23;101;274;22;328
30901;SANTOMERA;897;40;121;161;44;263;268;34;123;64;591;85;685;24;461;19;21;141;19;392;28;12;253
30902;ALCAZARES, LOS;1057;55;159;203;49;300;291;75;58;62;793;69;907;23;630;10;11;222;11;228;31;29;619
31001;ABAIGAR;8;0;0;3;0;2;3;0;0;1;6;1;6;0;3;0;0;3;0;1;0;2;3
31002;ABARZUZA;14;3;1;2;1;4;3;0;1;0;12;1;9;0;0;0;1;8;0;0;0;0;9
31003;ABAURREGAINA/ABAURREA ALTA;2;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
31004;ABAURREPEA/ABAURREA BAJA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31005;ABERIN;14;2;1;1;0;4;6;0;2;1;10;1;0;0;0;0;0;0;0;0;0;0;0
31006;ABLITAS;153;2;22;39;5;26;59;15;34;12;77;15;49;1;28;0;0;20;0;7;2;2;38
31007;ADIOS;7;0;0;3;0;1;3;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0
31008;AGUILAR DE CODES;5;0;0;3;0;2;0;0;1;0;4;0;3;1;2;0;0;0;0;0;1;0;2
31009;AIBAR/OIBAR;29;4;3;3;2;4;13;0;7;1;17;4;6;0;3;0;0;3;0;3;0;0;3
31010;ALTSASU/ALSASUA;392;25;42;72;18;94;141;6;88;21;245;32;267;2;133;2;4;122;4;0;124;8;135
31011;ALLIN;29;1;3;4;0;6;15;0;4;0;24;1;9;1;2;0;0;6;0;1;1;0;7
31012;ALLO;78;2;15;17;5;24;15;7;15;3;46;7;54;0;37;0;0;17;0;14;2;0;38
31013;AMESCOA BAJA;25;1;4;8;0;4;8;1;3;0;20;1;19;0;6;0;0;12;1;0;0;0;19
31014;ANCIN;14;0;4;2;0;4;4;3;2;0;9;0;35;0;2;0;0;33;0;0;1;0;34
31015;ANDOSILLA;175;5;34;29;6;50;51;34;42;5;81;13;111;2;68;4;0;36;1;45;21;0;45
31016;ANSOAIN;559;31;94;112;25;128;169;14;71;29;406;39;146;5;56;7;6;69;3;0;29;11;106
31017;ANUE;19;1;2;3;2;4;7;0;2;1;14;2;1;0;1;0;0;0;0;0;0;0;1
31018;AÑORBE;31;2;7;7;2;7;6;0;2;4;24;1;3;2;1;0;0;0;0;0;0;0;3
31019;AOIZ/AGOITZ;186;19;38;34;10;44;41;12;26;11;111;26;220;1;118;1;0;99;1;0;173;1;46
31020;ARAITZ;4;1;2;0;0;1;0;0;1;0;3;0;1;0;1;0;0;0;0;0;0;0;1
31021;ARANARACHE;1;0;0;1;0;0;0;0;0;0;1;0;5;0;0;0;0;4;1;0;0;0;5
31022;ARANTZA;9;2;0;3;0;2;2;0;2;0;7;0;5;0;0;0;2;3;0;0;0;0;5
31023;ARANGUREN;324;23;54;52;10;95;90;4;30;12;259;19;525;16;240;25;11;221;12;1;96;28;400
31024;ARANO;1;0;1;0;0;0;0;0;0;0;1;0;7;0;7;0;0;0;0;0;3;0;4
31025;ARAKIL;28;0;2;5;1;5;15;0;4;0;23;1;20;1;17;1;1;0;0;1;17;0;2
31026;ARAS;4;0;1;2;0;0;1;2;1;0;0;1;4;0;4;0;0;0;0;4;0;0;0
31027;ARBIZU;34;1;3;8;4;6;12;1;4;1;25;3;36;1;9;1;1;24;0;0;3;1;32
31028;ARCE/ARTZI;6;0;1;2;0;2;1;0;1;1;4;0;1;0;0;0;0;1;0;0;0;0;1
31029;ARCOS, LOS;50;4;9;10;1;12;14;4;5;4;33;4;91;0;58;0;0;33;0;3;67;0;21
31030;ARELLANO;3;0;0;2;0;1;0;0;0;1;2;0;7;0;7;0;0;0;0;7;0;0;0
31031;ARESO;6;1;0;2;1;1;1;0;0;1;5;0;6;0;2;4;0;0;0;0;5;0;1
31032;ARGUEDAS;98;3;15;22;2;23;33;13;14;4;60;7;146;5;77;1;3;60;0;3;33;3;107
31033;ARIA;3;0;1;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
31034;ARIBE;1;0;1;0;0;0;0;0;0;0;1;0;3;0;3;0;0;0;0;0;0;0;3
31035;ARMAÑANZAS;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
31036;ARRONIZ;44;2;3;11;3;11;14;3;8;2;24;7;19;0;16;0;0;3;0;9;8;0;2
31037;ARRUAZU;2;0;0;2;0;0;0;0;1;0;1;0;26;0;4;0;0;22;0;0;0;0;26
31038;ARTAJONA;66;4;5;19;1;22;15;6;10;0;49;1;37;0;8;1;1;26;1;4;3;2;28
31039;ARTAZU;4;1;0;1;0;1;1;0;0;1;3;0;2;0;2;0;0;0;0;0;0;0;2
31040;ATEZ;8;0;1;3;1;0;3;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0
31041;AYEGUI;111;6;26;22;6;23;28;6;14;8;74;9;36;0;16;0;0;19;1;1;2;4;29
31042;AZAGRA;145;10;27;21;6;48;33;31;34;6;68;6;592;2;263;0;1;326;0;227;352;0;13
31043;AZUELO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31044;BAKAIKU;8;0;0;1;0;1;6;0;3;0;5;0;4;0;1;2;0;1;0;0;2;1;1
31045;BARASOAIN;23;2;5;10;1;1;4;0;4;0;19;0;53;0;42;0;0;11;0;1;44;0;8
31046;BARBARIN;5;0;2;0;0;1;2;1;2;0;2;0;1;0;1;0;0;0;0;0;0;0;1
31047;BARGOTA;7;1;2;0;0;2;2;0;1;0;6;0;7;0;7;0;0;0;0;7;0;0;0
31048;BARILLAS;12;1;3;1;1;4;2;1;0;1;9;1;1;0;1;0;0;0;0;0;1;0;0
31049;BASABURUA;16;1;2;4;0;5;4;0;2;0;14;0;7;0;5;0;0;2;0;1;0;0;6
31050;BAZTAN;195;10;34;56;5;39;51;7;29;9;141;9;232;0;52;2;2;171;5;1;33;1;197
31051;BEIRE;13;0;1;2;1;4;5;5;1;0;7;0;1;0;1;0;0;0;0;0;0;0;1
31052;BELASCOAIN;5;1;1;1;0;0;2;0;2;0;3;0;3;0;2;1;0;0;0;3;0;0;0
31053;BERBINZANA;34;1;7;4;6;9;7;10;4;0;15;5;8;0;5;0;0;3;0;5;0;0;3
31054;BERTIZARANA;26;0;4;8;0;7;7;1;3;1;21;0;2;0;1;0;0;1;0;0;0;0;2
31055;BETELU;10;0;2;2;0;2;4;0;2;0;7;1;6;1;4;0;0;1;0;0;1;3;2
31056;BIURRUN-OLCOZ;16;0;2;5;1;3;5;1;0;1;12;2;25;0;11;1;0;13;0;0;13;0;12
31057;BUÑUEL;94;1;9;26;3;14;41;22;14;4;48;6;165;0;82;7;0;74;2;57;57;4;47
31058;AURITZ/BURGUETE;6;3;0;0;0;2;1;0;1;0;5;0;8;0;3;0;0;5;0;1;0;0;7
31059;BURGUI/BURGI;2;0;0;1;0;0;1;0;1;0;1;0;3;0;2;0;0;1;0;0;0;0;3
31060;BURLADA/BURLATA;1107;65;152;246;56;278;310;16;114;78;807;92;205;8;69;4;15;105;4;0;10;12;183
31061;BUSTO, EL;1;0;0;0;0;0;1;0;0;0;1;0;3;0;3;0;0;0;0;3;0;0;0
31062;CABANILLAS;40;4;9;5;0;11;11;6;8;1;23;2;17;0;14;0;0;3;0;7;3;0;7
31063;CABREDO;2;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
31064;CADREITA;87;6;14;8;3;29;27;18;33;3;25;8;57;0;43;0;0;14;0;37;10;0;10
31065;CAPARROSO;165;9;46;23;4;48;35;48;26;8;69;14;67;0;38;1;1;26;1;43;3;2;19
31066;CARCAR;95;4;16;19;7;31;18;36;12;3;34;10;12;0;5;1;0;6;0;3;2;0;7
31067;CARCASTILLO;162;9;35;34;11;48;25;28;30;4;83;17;64;2;19;0;0;43;0;10;9;0;45
31068;CASCANTE;250;11;40;34;11;71;83;36;38;8;132;36;95;0;36;3;2;51;3;12;29;1;53
31069;CASEDA;36;3;9;4;1;11;8;1;6;1;27;1;26;0;15;1;0;9;1;0;16;0;10
31070;CASTEJON;321;18;54;76;13;89;71;55;76;10;140;40;107;1;44;7;3;48;4;3;40;12;52
31071;CASTILLONUEVO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31072;CINTRUENIGO;509;22;70;123;20;158;116;80;112;24;209;84;550;4;198;15;1;330;2;29;55;14;452
31073;ZIORDIA;11;1;0;1;2;5;2;0;1;1;7;2;5;0;0;0;0;5;0;0;0;0;5
31074;CIRAUQUI;16;0;3;5;0;3;5;3;5;1;6;1;0;0;0;0;0;0;0;0;0;0;0
31075;CIRIZA;10;2;2;3;0;1;2;1;0;3;4;2;3;0;3;0;0;0;0;0;0;0;3
31076;CIZUR;72;5;8;19;3;15;22;0;9;1;58;4;69;1;13;1;5;47;2;0;1;2;66
31077;CORELLA;538;36;84;98;37;134;149;90;118;57;209;64;191;6;113;9;2;60;1;32;20;58;81
31078;CORTES;149;7;15;34;9;39;45;17;21;4;88;19;112;0;53;2;1;56;0;32;55;2;23
31079;DESOJO;3;0;0;1;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
31080;DICASTILLO;26;0;2;8;1;4;11;4;6;6;8;2;4;0;4;0;0;0;0;3;1;0;0
31081;DONAMARIA;14;1;3;1;1;6;2;0;2;0;11;1;11;0;9;0;0;2;0;11;0;0;0
31082;ETXALAR;16;1;2;5;0;5;3;0;3;0;13;0;35;0;5;0;0;29;1;0;2;0;33
31083;ECHARRI;2;0;0;0;0;1;1;0;0;0;2;0;3;0;3;0;0;0;0;0;2;0;1
31084;ETXARRI-ARANATZ;70;4;11;13;4;16;22;3;21;2;41;3;56;2;18;1;0;35;0;1;7;0;48
31085;ETXAURI;23;2;4;7;1;1;8;2;5;2;13;1;40;0;18;0;0;21;1;0;0;0;40
31086;EGÜES;813;30;145;124;25;297;192;8;78;26;649;52;476;15;148;15;18;269;11;1;51;2;422
31087;ELGORRIAGA;6;1;1;0;1;1;2;0;1;0;5;0;4;0;1;0;0;3;0;0;0;0;4
31088;NOAIN, VALLE DE ELORZ/NOAIN, ELORTZIBIA;414;24;67;55;23;121;124;1;37;22;298;56;375;5;249;22;5;87;7;0;184;9;182
31089;ENERIZ;12;0;0;2;1;2;7;0;2;0;9;1;2;0;0;0;1;0;1;0;1;0;1
31090;ERATSUN;7;1;0;2;0;0;4;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0
31091;ERGOIENA;6;1;0;2;0;0;3;2;0;1;3;0;2;0;1;0;0;1;0;0;1;0;1
31092;ERRO;15;2;4;3;0;4;2;0;2;1;12;0;7;0;4;0;0;3;0;0;0;2;5
31093;EZCAROZ/EZKAROZE;4;0;0;2;0;0;2;0;0;0;4;0;7;0;2;0;0;5;0;1;0;0;6
31094;ESLAVA;5;0;0;2;0;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
31095;ESPARZA DE SALAZAR/ESPARTZA ZARAITZU;1;0;0;0;0;1;0;0;0;0;1;0;7;0;5;0;0;1;1;0;0;0;7
31096;ESPRONCEDA;7;1;0;3;1;1;1;0;1;1;4;1;1;0;0;0;0;1;0;0;0;0;1
31097;ESTELLA/LIZARRA;884;38;164;155;51;238;238;46;145;36;591;66;659;3;246;13;9;380;8;8;151;6;494
31098;ESTERIBAR;86;2;13;19;4;20;28;1;10;2;71;2;11;0;7;1;0;3;0;0;5;0;6
31099;ETAYO;3;0;0;2;0;0;1;2;0;0;1;0;2;1;1;0;0;0;0;2;0;0;0
31100;EULATE;8;0;1;2;0;4;1;0;6;0;2;0;3;0;0;0;0;2;1;0;0;0;3
31101;EZCABARTE;61;3;14;8;3;19;14;0;4;4;46;7;32;1;23;2;0;6;0;0;3;5;24
31102;EZKURRA;5;0;0;2;0;1;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0
31103;EZPROGUI;4;0;1;2;1;0;0;2;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1
31104;FALCES;115;14;20;21;7;28;25;31;32;4;37;11;65;0;46;1;1;17;0;30;13;1;21
31105;FITERO;140;8;27;40;8;32;25;44;17;9;51;19;44;0;14;18;0;8;4;27;8;2;7
31106;FONTELLAS;47;2;7;10;2;7;19;7;5;3;31;1;63;0;46;0;0;17;0;44;0;0;19
31107;FUNES;102;7;21;20;4;24;26;28;19;2;48;5;83;5;44;1;3;29;1;10;56;1;16
31108;FUSTIÑANA;104;3;12;21;2;24;42;10;17;8;57;12;224;6;106;1;4;107;0;27;114;6;77
31109;GALAR;52;1;7;13;1;18;12;0;2;4;44;2;604;6;343;21;5;211;18;2;273;38;291
31110;GALLIPIENZO;3;0;0;2;0;0;1;0;0;0;3;0;2;0;0;1;0;1;0;0;0;0;2
31111;GALLUES/GALOZE;2;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
31112;GARAIOA;5;0;1;2;0;1;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
31113;GARDE;4;0;3;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
31114;GARINOAIN;22;1;2;3;1;12;3;1;1;0;18;2;0;0;0;0;0;0;0;0;0;0;0
31115;GARRALDA;1;0;0;1;0;0;0;0;0;0;1;0;2;0;1;0;0;1;0;0;0;0;2
31116;GENEVILLA;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31117;GOIZUETA;15;3;2;4;0;1;5;1;1;2;10;1;25;0;5;0;0;20;0;0;0;1;24
31118;GOÑI;5;0;1;1;0;1;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
31119;GÜESA/GORZA;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;1;2
31120;GUESALAZ;19;1;3;6;1;1;7;1;3;1;13;1;1;0;0;0;0;1;0;0;0;0;1
31121;GUIRGUILLANO;2;0;0;0;0;0;2;0;0;0;2;0;2;0;1;0;1;0;0;0;1;0;1
31122;HUARTE/UHARTE;313;15;56;53;9;102;78;2;44;9;240;18;481;10;216;13;12;221;9;0;146;17;318
31123;UHARTE-ARAKIL;23;0;6;5;0;7;5;0;7;0;16;0;41;0;24;1;0;16;0;1;28;0;12
31124;IBARGOITI;5;0;0;1;0;2;2;0;1;0;4;0;2;2;0;0;0;0;0;0;0;0;2
31125;IGUZQUIZA;16;1;1;5;1;2;6;2;1;2;10;1;7;0;7;0;0;0;0;6;0;0;1
31126;IMOTZ;13;0;1;5;0;6;1;0;2;0;11;0;2;0;2;0;0;0;0;1;0;0;1
31127;IRAÑETA;6;0;1;1;0;1;3;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
31128;ISABA/IZABA;9;0;3;2;0;0;4;0;1;0;8;0;10;0;4;0;2;4;0;0;0;0;10
31129;ITUREN;14;1;0;2;1;3;7;0;1;0;12;1;0;0;0;0;0;0;0;0;0;0;0
31130;ITURMENDI;13;1;1;3;1;3;4;1;4;1;6;1;1;0;0;0;0;1;0;0;0;0;1
31131;IZA;34;0;5;9;1;9;10;1;4;2;27;0;20;1;7;3;0;9;0;0;10;0;10
31132;IZAGAONDOA;5;0;1;0;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
31133;IZALZU/ITZALTZU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31134;JAURRIETA;3;0;0;2;0;0;1;0;0;0;2;1;2;0;0;0;0;1;1;0;0;0;2
31135;JAVIER;2;0;0;1;0;0;1;0;0;0;2;0;5;0;1;0;0;4;0;0;0;1;4
31136;JUSLAPEÑA;25;0;7;7;1;5;5;0;3;0;21;1;8;1;0;0;0;7;0;1;0;0;7
31137;BEINTZA-LABAIEN;7;1;2;2;0;1;1;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
31138;LAKUNTZA;47;5;10;9;1;11;11;0;11;3;32;1;66;0;43;5;0;18;0;0;60;0;6
31139;LANA;3;0;0;0;0;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
31140;LANTZ;1;0;0;1;0;0;0;0;1;0;0;0;3;0;2;0;0;0;1;0;1;0;2
31141;LAPOBLACION;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
31142;LARRAGA;93;10;17;11;7;27;21;11;18;2;49;13;197;16;121;3;7;50;0;159;21;3;14
31143;LARRAONA;4;0;0;0;1;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
31144;LARRAUN;16;1;1;7;0;5;2;0;3;2;10;1;12;0;2;0;1;9;0;0;0;1;11
31145;LAZAGURRIA;1;0;0;0;0;1;0;1;0;0;0;0;8;0;8;0;0;0;0;8;0;0;0
31146;LEACHE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31147;LEGARDA;4;1;0;1;0;0;2;0;0;0;4;0;1;0;0;0;1;0;0;0;0;0;1
31148;LEGARIA;4;0;1;1;1;0;1;2;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0
31149;LEITZA;76;5;13;19;2;16;21;5;10;7;54;0;65;0;20;2;1;40;2;1;16;0;48
31150;LEOZ;2;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
31151;LERGA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31152;LERIN;84;3;16;11;3;34;17;26;19;1;26;12;18;1;9;1;0;7;0;5;5;2;6
31153;LESAKA;60;4;12;12;4;13;15;1;9;6;40;4;103;5;59;4;1;32;2;0;32;1;70
31154;LEZAUN;6;0;3;0;2;1;0;1;0;0;5;0;2;0;1;0;0;1;0;0;0;0;2
31155;LIEDENA;16;0;4;1;1;5;5;0;2;1;13;0;12;0;6;0;0;5;1;0;0;1;11
31156;LIZOAIN;9;1;2;4;0;1;1;0;0;2;5;2;1;0;1;0;0;0;0;0;0;0;1
31157;LODOSA;314;20;69;65;18;87;55;59;65;12;146;32;165;1;49;0;1;111;3;5;55;2;103
31158;LONGUIDA/LONGIDA;17;1;6;1;1;5;3;0;1;0;15;1;2;0;1;0;0;1;0;1;0;0;1
31159;LUMBIER;47;3;11;12;2;11;8;1;9;1;34;2;60;0;20;0;1;38;1;3;7;0;50
31160;LUQUIN;5;0;0;2;0;0;3;0;1;0;3;1;1;0;0;0;0;0;1;0;0;0;1
31161;MAÑERU;22;0;7;4;0;5;6;0;5;0;16;1;19;0;18;0;1;0;0;1;1;0;17
31162;MARAÑON;2;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
31163;MARCILLA;151;7;26;31;3;39;45;14;38;5;85;9;228;5;76;76;2;44;25;5;186;1;36
31164;MELIDA;22;0;5;6;0;3;8;2;5;1;11;3;45;1;21;1;0;21;1;1;37;0;7
31165;MENDAVIA;138;6;28;32;9;39;24;37;25;3;63;10;121;2;71;0;2;45;1;72;25;1;23
31166;MENDAZA;9;0;2;2;1;4;0;0;2;0;7;0;5;0;2;0;0;3;0;2;0;0;3
