Cod_Muni;Nombre_Muni;Media de la renta por unidad de consumo 2015;Media de la renta por unidad de consumo 2016;Media de la renta por unidad de consumo 2017;Media de la renta por unidad de consumo 2018;Media de la renta por unidad de consumo 2019;Media de la renta por unidad de consumo 2020;Media de la renta por unidad de consumo 2021;Media de la renta por unidad de consumo 2022;Media de la renta por unidad de consumo 2023;Mediana de la renta por unidad de consumo 2015;Mediana de la renta por unidad de consumo 2016;Mediana de la renta por unidad de consumo 2017;Mediana de la renta por unidad de consumo 2018;Mediana de la renta por unidad de consumo 2019;Mediana de la renta por unidad de consumo 2020;Mediana de la renta por unidad de consumo 2021;Mediana de la renta por unidad de consumo 2022;Mediana de la renta por unidad de consumo 2023;Renta bruta media por hogar 2015;Renta bruta media por hogar 2016;Renta bruta media por hogar 2017;Renta bruta media por hogar 2018;Renta bruta media por hogar 2019;Renta bruta media por hogar 2020;Renta bruta media por hogar 2021;Renta bruta media por hogar 2022;Renta bruta media por hogar 2023;Renta bruta media por persona 2015;Renta bruta media por persona 2016;Renta bruta media por persona 2017;Renta bruta media por persona 2018;Renta bruta media por persona 2019;Renta bruta media por persona 2020;Renta bruta media por persona 2021;Renta bruta media por persona 2022;Renta bruta media por persona 2023;Renta neta media por hogar 2015;Renta neta media por hogar 2016;Renta neta media por hogar 2017;Renta neta media por hogar 2018;Renta neta media por hogar 2019;Renta neta media por hogar 2020;Renta neta media por hogar 2021;Renta neta media por hogar 2022;Renta neta media por hogar 2023;Renta neta media por persona 2015;Renta neta media por persona 2016;Renta neta media por persona 2017;Renta neta media por persona 2018;Renta neta media por persona 2019;Renta neta media por persona 2020;Renta neta media por persona 2021;Renta neta media por persona 2022;Renta neta media por persona 2023
24057;Congosto;15380.0;15646.0;16581.0;16849.0;18043.0;18213.0;18267.0;19368.0;21198.0;13650.0;13650.0;14350.0;15050.0;16450.0;16450.0;17150.0;17850.0;19250.0;29642.0;29978.0;31488.0;31592.0;33795.0;34021.0;33749.0;35859.0;39463.0;12234.0;12371.0;13199.0;13524.0;14491.0;14653.0;14817.0;15754.0;17608.0;25624.0;26007.0;27385.0;27427.0;29243.0;29320.0;28870.0;30824.0;33545.0;10576.0;10732.0;11479.0;11741.0;12538.0;12628.0;12675.0;13542.0;14967.0
24058;Corbillos de los Oteros;15514.0;14885.0;15847.0;18689.0;17586.0;20905.0;19856.0;20956.0;20247.0;12950.0;12250.0;12250.0;15050.0;15050.0;16450.0;17850.0;16450.0;16450.0;25757.0;25263.0;27093.0;31417.0;28118.0;33729.0;32820.0;33651.0;33257.0;12288.0;11997.0;12643.0;15630.0;14513.0;16776.0;17480.0;18695.0;17878.0;23244.0;22617.0;24216.0;27466.0;24720.0;29303.0;27812.0;28174.0;28104.0;11089.0;10740.0;11301.0;13665.0;12759.0;14575.0;14813.0;15652.0;15108.0
24059;Corullón;13598.0;13361.0;13981.0;14878.0;15098.0;15316.0;15733.0;16892.0;17882.0;12950.0;12950.0;12950.0;14350.0;14350.0;14350.0;15050.0;15750.0;17150.0;23225.0;23349.0;24146.0;25284.0;25789.0;26022.0;26776.0;28087.0;29946.0;10493.0;10153.0;10956.0;11538.0;11811.0;12136.0;12535.0;13431.0;14617.0;21157.0;21255.0;21868.0;22916.0;23262.0;23325.0;23925.0;24891.0;26567.0;9559.0;9242.0;9922.0;10457.0;10654.0;10878.0;11201.0;11903.0;12968.0
24060;Crémenes;15183.0;15110.0;16111.0;17029.0;17546.0;18120.0;20054.0;19887.0;20792.0;13650.0;13650.0;13650.0;15750.0;15750.0;16450.0;17150.0;18550.0;19950.0;26739.0;25772.0;26960.0;28947.0;29955.0;31062.0;34347.0;33873.0;36519.0;12519.0;12308.0;13150.0;13962.0;14629.0;15199.0;17007.0;16773.0;17642.0;23357.0;22520.0;23835.0;25153.0;26153.0;26998.0;29544.0;29202.0;31303.0;10936.0;10755.0;11626.0;12131.0;12773.0;13211.0;14629.0;14460.0;15123.0
24061;Cuadros;17112.0;17507.0;17969.0;18721.0;19732.0;20050.0;20278.0;21104.0;22607.0;15050.0;15750.0;16450.0;17150.0;17850.0;17850.0;18550.0;19250.0;20650.0;31928.0;32796.0;33479.0;35012.0;37112.0;37938.0;38059.0;40052.0;43184.0;13780.0;14039.0;14479.0;15104.0;16027.0;16345.0;16536.0;17445.0;18827.0;27310.0;27984.0;28579.0;29621.0;31423.0;31892.0;32104.0;33412.0;35922.0;11787.0;11979.0;12360.0;12779.0;13570.0;13740.0;13949.0;14553.0;15661.0
24062;Cubillas de los Oteros;15282.0;15133.0;15446.0;17749.0;17181.0;18315.0;19430.0;18998.0;21271.0;13650.0;12250.0;13650.0;16450.0;15750.0;17150.0;17150.0;17150.0;19950.0;27113.0;26626.0;26600.0;30732.0;30422.0;33109.0;34368.0;32722.0;38014.0;11773.0;11737.0;11843.0;13830.0;13622.0;14406.0;15622.0;15399.0;18293.0;24542.0;24102.0;24186.0;27510.0;27188.0;29413.0;30187.0;28922.0;28347.0;10656.0;10624.0;10768.0;12380.0;12174.0;12798.0;13721.0;13611.0;13641.0
24063;Cubillas de Rueda;14205.0;14313.0;15976.0;16726.0;18182.0;18650.0;19394.0;21155.0;23871.0;12950.0;12950.0;14350.0;15050.0;16450.0;17150.0;17850.0;19950.0;22050.0;25396.0;24711.0;27416.0;28678.0;31396.0;31776.0;33331.0;36079.0;41169.0;11026.0;11206.0;12680.0;13681.0;14703.0;15312.0;16019.0;17529.0;20370.0;22825.0;22207.0;24456.0;25407.0;27735.0;27856.0;28895.0;30824.0;34925.0;9910.0;10070.0;11311.0;12120.0;12988.0;13423.0;13888.0;14976.0;17281.0
24064;Cubillos del Sil;15945.0;16503.0;16649.0;17444.0;18618.0;18275.0;18848.0;19591.0;20967.0;15050.0;15050.0;15750.0;16450.0;17850.0;17150.0;18550.0;19250.0;20650.0;31661.0;33818.0;33684.0;34794.0;37108.0;36534.0;37218.0;38995.0;41445.0;12234.0;12654.0;12790.0;13421.0;14426.0;14116.0;14674.0;15423.0;16720.0;27484.0;29196.0;29029.0;29983.0;31955.0;31294.0;31854.0;33223.0;35149.0;10620.0;10925.0;11022.0;11565.0;12423.0;12091.0;12559.0;13140.0;14180.0
24065;Chozas de Abajo;14087.75;14193.0;14788.0;15613.0;16285.75;16915.0;17894.25;18429.25;19599.5;12950.0;13475.0;14175.0;14875.0;15400.0;15750.0;16975.0;17500.0;18550.0;25797.0;26047.75;26749.25;28279.75;29249.75;30434.75;32486.75;33528.0;36291.0;10912.5;11006.5;11501.25;12180.75;12657.5;13201.0;13969.5;14462.75;15652.5;22898.5;23146.25;23680.75;25015.25;25939.0;26738.25;28308.5;29037.5;31343.5;9686.0;9780.5;10182.5;10775.0;11226.5;11598.25;12174.25;12526.25;13519.75
24066;Destriana;13963.0;14481.0;14498.0;15020.0;15752.0;15838.0;16860.0;17780.0;19088.0;12950.0;12950.0;12950.0;13650.0;14700.0;14350.0;15050.0;16450.0;17500.0;23704.0;24604.0;23913.0;24104.0;25400.0;25343.0;27633.0;28898.0;31238.0;11089.0;11624.0;11690.0;12001.0;12588.0;12730.0;13848.0;14653.0;16214.0;21694.0;22380.0;21860.0;22139.0;23260.0;23027.0;24624.0;25647.0;27298.0;10148.0;10573.0;10686.0;11023.0;11527.0;11566.0;12340.0;13004.0;14169.0
24067;Encinedo;19041.0;16211.0;19257.0;17172.0;18192.0;18131.0;21077.0;23369.0;24383.0;14350.0;15050.0;15050.0;15750.0;16450.0;17150.0;17150.0;18550.0;19950.0;31840.0;26479.0;31694.0;28626.0;30600.0;30467.0;35911.0;40077.0;62606.0;15044.0;12759.0;15449.0;13904.0;15008.0;15137.0;17690.0;19942.0;31303.0;27139.0;23096.0;26814.0;24535.0;26175.0;20292.0;29948.0;33196.0;17450.0;12823.0;11129.0;13071.0;11917.0;12838.0;10081.0;14753.0;16518.0;8606.0
24068;Ercina, La;16722.0;17200.0;16830.0;17991.0;18393.0;21537.0;19916.0;21114.0;23746.0;16450.0;15750.0;16450.0;17850.0;17850.0;19250.0;19250.0;19950.0;20650.0;28642.0;29583.0;29041.0;31331.0;31461.0;36261.0;34371.0;35896.0;41643.0;13542.0;13785.0;13637.0;14732.0;15408.0;17808.0;17264.0;17989.0;21213.0;25270.0;26393.0;25790.0;27621.0;27495.0;30959.0;29450.0;30573.0;35385.0;11948.0;12298.0;12110.0;12987.0;13465.0;15204.0;14792.0;15321.0;18025.0
24069;Escobar de Campos;;;;;;;;;;;;;;;;;;;;;;;;29539.0;30556.0;;;;;;;;14398.0;14859.0;;;;;;;;26307.0;27063.0;;;;;;;;12822.0;13161.0;;
24070;Fabero;16025.0;16778.833333333332;17030.166666666668;17731.333333333332;18607.666666666668;18728.166666666668;19384.166666666668;20234.833333333332;21321.666666666668;15516.666666666666;15866.666666666666;16450.0;17266.666666666668;18083.333333333332;18083.333333333332;18725.0;20066.666666666668;20766.666666666668;31857.666666666668;32381.833333333332;32853.0;33852.666666666664;35161.666666666664;35070.833333333336;35856.666666666664;36955.0;39252.5;12678.833333333334;13224.333333333334;13488.333333333334;14090.5;14790.0;14963.833333333334;15695.333333333334;16501.0;17575.666666666668;27390.0;27999.166666666668;28351.666666666668;29238.333333333332;30483.833333333332;30378.833333333332;30992.666666666668;31779.166666666668;33723.666666666664;10901.0;11434.5;11640.333333333334;12170.666666666666;12822.333333333334;12962.166666666666;13566.5;14189.666666666666;15100.0
24071;Folgoso de la Ribera;15478.0;16317.0;16311.0;16842.0;18324.0;18599.0;18839.0;19423.0;20783.0;15050.0;15750.0;15750.0;16450.0;17850.0;17850.0;17850.0;18550.0;19950.0;28975.0;30052.0;29989.0;30962.0;33606.0;33941.0;34080.0;35762.0;38080.0;12490.0;12845.0;13000.0;13643.0;14842.0;15140.0;15343.0;16239.0;17521.0;25273.0;26336.0;26214.0;26839.0;29180.0;29356.0;29433.0;30455.0;31461.0;10895.0;11257.0;11363.0;11826.0;12888.0;13095.0;13251.0;13829.0;14475.0
24073;Fresno de la Vega;13587.0;12917.0;14385.0;14827.0;15132.0;16024.0;17522.0;17409.0;19264.0;12250.0;11550.0;12950.0;13650.0;14350.0;15050.0;16450.0;16450.0;17150.0;24462.0;24045.0;24664.0;24946.0;26207.0;27247.0;30018.0;29741.0;32460.0;10413.0;9831.0;11151.0;11669.0;12032.0;12847.0;14304.0;14434.0;16156.0;22201.0;21710.0;22385.0;22561.0;23551.0;24243.0;26415.0;26229.0;28105.0;9451.0;8876.0;10121.0;10554.0;10813.0;11430.0;12587.0;12730.0;13989.0
24074;Fuentes de Carbajal;;;;;;;;;;;;;;;;;;;;;;;;29539.0;30556.0;32369.0;36169.0;;;;;;14398.0;14859.0;15333.0;17180.0;;;;;;26307.0;27063.0;27998.0;31047.0;;;;;;12822.0;13161.0;13262.0;14747.0
24076;Garrafe de Torío;17525.0;17999.0;18586.0;19853.0;20647.0;20148.0;20970.0;22212.0;23214.0;16450.0;16450.0;17150.0;17850.0;18550.0;18550.0;19250.0;19950.0;20650.0;31414.0;32246.0;33220.0;35814.0;37128.0;36518.0;38191.0;41342.0;44047.0;14260.0;14625.0;15094.0;16210.0;16922.0;16667.0;17427.0;18490.0;19688.0;26890.0;27663.0;28370.0;30456.0;31523.0;31054.0;32174.0;34431.0;36588.0;12206.0;12546.0;12890.0;13785.0;14367.0;14173.0;14681.0;15400.0;16354.0
24077;Gordaliza del Pino;13313.0;12869.0;13624.0;13854.0;14488.0;14585.0;15923.0;16584.0;15976.0;11550.0;10850.0;11550.0;12250.0;12950.0;12950.0;15050.0;15050.0;14350.0;23099.0;21375.0;22160.0;22747.0;23560.0;24138.0;27542.0;28027.0;27040.0;10390.0;10138.0;11034.0;11190.0;11534.0;11825.0;13137.0;13782.0;13462.0;20933.0;19290.0;19903.0;20262.0;21147.0;21409.0;24046.0;24284.0;23384.0;9416.0;9149.0;9910.0;9967.0;10352.0;10488.0;11470.0;11941.0;11642.0
24078;Gordoncillo;13708.0;13218.0;13637.0;14839.0;14863.0;15065.0;15699.0;16465.0;17359.0;12250.0;11550.0;12250.0;13650.0;13650.0;13650.0;15050.0;16450.0;16450.0;23916.0;22613.0;22660.0;24600.0;23960.0;23975.0;25247.0;26582.0;27943.0;10599.0;10298.0;10721.0;11790.0;11980.0;12199.0;12737.0;13661.0;14707.0;21624.0;20518.0;20486.0;22158.0;21873.0;21663.0;22641.0;23639.0;24504.0;9583.0;9344.0;9693.0;10620.0;10936.0;11023.0;11423.0;12149.0;12897.0
24079;Gradefes;15689.0;15933.0;16186.0;16961.0;17588.0;18025.0;18647.0;19439.0;20816.0;13650.0;15050.0;15400.0;15750.0;15750.0;16450.0;16450.0;17150.0;19250.0;26251.0;26685.0;26617.0;28013.0;28591.0;29424.0;30319.0;32164.0;34400.0;12711.0;12967.0;13252.0;13947.0;14621.0;15116.0;15623.0;16321.0;17697.0;23362.0;23656.0;23532.0;24709.0;25157.0;25808.0;26478.0;28039.0;29807.0;11312.0;11496.0;11716.0;12302.0;12865.0;13258.0;13644.0;14228.0;15334.0
24080;Grajal de Campos;15867.0;15479.0;15281.0;16856.0;18240.0;19231.0;20007.0;20142.0;20870.0;13650.0;12950.0;12250.0;15050.0;15750.0;16450.0;18200.0;18550.0;17850.0;28278.0;27461.0;27284.0;30465.0;32558.0;33034.0;34960.0;34999.0;36612.0;12651.0;12178.0;12413.0;13811.0;14600.0;15383.0;16326.0;16461.0;17773.0;24749.0;24399.0;24016.0;26497.0;28402.0;28681.0;30324.0;30122.0;31389.0;11072.0;10820.0;10926.0;12012.0;12736.0;13356.0;14161.0;14167.0;15238.0
24081;Gusendos de los Oteros;16026.0;15541.0;15583.0;15823.0;15850.0;17044.0;19160.0;18656.0;19569.0;13650.0;13650.0;13650.0;13300.0;14350.0;15750.0;16450.0;16800.0;17850.0;28020.0;26203.0;25544.0;25983.0;26211.0;28994.0;35017.0;33966.0;35387.0;12962.0;12814.0;12672.0;13201.0;12898.0;13926.0;15968.0;15635.0;16289.0;24815.0;23223.0;22637.0;22885.0;23616.0;25512.0;30256.0;29374.0;30712.0;11479.0;11357.0;11229.0;11627.0;11621.0;12254.0;13797.0;13521.0;14137.0
24082;Hospital de Órbigo;16687.0;16932.0;16611.0;18176.0;18205.0;18007.0;19344.0;19563.0;20440.0;15050.0;15050.0;15750.0;15750.0;16450.0;16450.0;17850.0;17850.0;19250.0;32244.0;32726.0;32344.0;34371.0;34709.0;33976.0;36421.0;35803.0;37997.0;13394.0;13760.0;13634.0;14631.0;14790.0;14803.0;16031.0;16050.0;16964.0;27720.0;28437.0;27103.0;29559.0;29443.0;29038.0;30829.0;30548.0;32309.0;11514.0;11957.0;11425.0;12583.0;12546.0;12651.0;13570.0;13694.0;14424.0
24083;Igüeña;18075.0;18387.0;18533.0;18887.0;20008.0;20238.0;20247.0;21249.0;21954.0;17850.0;17850.0;17850.0;18550.0;19600.0;19950.0;19950.0;21350.0;22050.0;32294.0;32212.0;32383.0;33329.0;35308.0;35829.0;35075.0;37163.0;38342.0;15221.0;15343.0;15577.0;16045.0;17127.0;17455.0;17377.0;18460.0;19432.0;27598.0;27445.0;27697.0;28284.0;29906.0;30151.0;29734.0;31347.0;32132.0;13008.0;13072.0;13323.0;13616.0;14506.0;14689.0;14731.0;15571.0;16285.0
24084;Izagre;14981.0;14981.0;14728.0;16861.0;17489.0;17912.0;18588.0;19625.0;19368.0;12950.0;12950.0;13650.0;14350.0;15050.0;15050.0;16800.0;17850.0;16450.0;22174.0;22055.0;21601.0;23856.0;24399.0;25174.0;27988.0;28225.0;29877.0;11843.0;11931.0;12166.0;14015.0;14548.0;15139.0;16521.0;17053.0;18473.0;20238.0;20405.0;19914.0;21931.0;22269.0;22933.0;24570.0;24942.0;24539.0;10809.0;11039.0;11216.0;12884.0;13278.0;13791.0;14503.0;15069.0;15173.0
24086;Joarilla de las Matas;14165.0;14212.0;15219.0;15708.0;16510.0;17881.0;19302.0;18683.0;21098.0;12250.0;12950.0;12950.0;14350.0;15050.0;15050.0;16450.0;17150.0;17850.0;25128.0;26349.0;27241.0;27782.0;28444.0;30199.0;31611.0;30704.0;35245.0;10973.0;10835.0;11714.0;12254.0;13159.0;14375.0;15438.0;15101.0;17409.0;22918.0;24093.0;24764.0;25145.0;25497.0;26668.0;27882.0;27056.0;30617.0;10008.0;9907.0;10649.0;11091.0;11796.0;12694.0;13617.0;13306.0;15123.0
24087;Laguna Dalga;14608.0;14757.0;14347.0;15993.0;16573.0;17909.0;18804.0;19245.0;20962.0;13650.0;13650.0;13650.0;15750.0;16450.0;17150.0;17850.0;18550.0;19950.0;27111.0;26996.0;26297.0;27944.0;30370.0;32746.0;34517.0;34769.0;37933.0;11008.0;11102.0;10852.0;12001.0;12670.0;13627.0;14277.0;14861.0;16389.0;24347.0;24286.0;23544.0;25067.0;27264.0;29282.0;30539.0;30574.0;33005.0;9886.0;9988.0;9715.0;10765.0;11374.0;12186.0;12632.0;13068.0;14259.0
24088;Laguna de Negrillos;13947.0;13860.0;13534.0;14994.0;16201.0;16811.0;18621.0;18850.0;20697.0;12250.0;12250.0;12250.0;13650.0;15050.0;15050.0;17150.0;17150.0;17850.0;23893.0;23911.0;23285.0;25930.0;27781.0;28702.0;31787.0;32816.0;35914.0;10770.0;10828.0;10520.0;11733.0;12678.0;13157.0;14991.0;15220.0;17014.0;21749.0;21640.0;21086.0;23419.0;24972.0;25743.0;27781.0;28466.0;30840.0;9803.0;9799.0;9526.0;10596.0;11396.0;11801.0;13102.0;13203.0;14610.0
24089;León;18464.926229508197;18775.23140495868;19241.942148760332;19848.873949579833;20505.579831932773;20709.11111111111;21306.84347826087;22500.070175438595;23579.21052631579;16676.639344262294;16933.057851239668;17378.512396694216;17958.823529411766;18652.941176470587;18735.470085470086;19460.0;20370.614035087718;21337.719298245614;35041.12295081967;35636.48760330579;36102.23140495868;37150.02521008404;38362.21848739496;38630.46153846154;39694.77391304348;41955.833333333336;44482.23684210526;15334.0;15576.239669421488;16015.429752066115;16580.697478991595;17212.529411764706;17476.91452991453;18136.4;19380.22807017544;20577.640350877195;29293.254098360656;29841.561983471074;30217.528925619834;31087.81512605042;32013.04201680672;32151.068376068375;32768.565217391304;34382.12280701754;36340.23684210526;12820.524590163934;13044.933884297521;13408.338842975207;13878.714285714286;14366.24369747899;14548.982905982906;14975.46956521739;15884.780701754386;16812.552631578947
24090;Lucillo;10740.0;10998.0;11742.0;12519.0;13276.0;13396.0;15323.0;17799.0;17695.0;10150.0;10150.0;10850.0;11550.0;12250.0;12250.0;14350.0;14350.0;15050.0;18146.0;18154.0;19658.0;21684.0;22261.0;22606.0;26129.0;30999.0;31042.0;8561.0;8604.0;9383.0;10139.0;10639.0;10788.0;12392.0;15106.0;15040.0;16654.0;16756.0;17931.0;19042.0;20174.0;20361.0;23314.0;27070.0;27068.0;7857.0;7942.0;8559.0;8903.0;9641.0;9717.0;11057.0;13192.0;13114.0
24091;Luyego;14770.0;14513.0;14786.0;16203.0;16620.0;17340.0;17798.0;18486.0;20028.0;12250.0;12250.0;12950.0;14350.0;14350.0;15750.0;16450.0;16450.0;17850.0;25356.0;24838.0;24940.0;26563.0;27142.0;27904.0;28516.0;29678.0;32577.0;11937.0;11759.0;12061.0;13090.0;13758.0;14325.0;14893.0;15333.0;16883.0;22496.0;22143.0;22264.0;23705.0;24290.0;24905.0;25215.0;26102.0;28493.0;10590.0;10484.0;10767.0;11681.0;12312.0;12785.0;13170.0;13485.0;14766.0
24092;Llamas de la Ribera;14741.0;14882.0;15186.0;16476.0;16456.0;16831.0;18008.0;19069.0;19961.0;12950.0;13650.0;13650.0;15050.0;15050.0;15050.0;15750.0;17150.0;17850.0;24870.0;25297.0;25857.0;28186.0;28217.0;28637.0;30613.0;32470.0;34290.0;11467.0;11449.0;11816.0;12943.0;13007.0;13462.0;14433.0;15600.0;16469.0;22594.0;22994.0;23443.0;25419.0;25439.0;25564.0;27133.0;28401.0;29712.0;10418.0;10407.0;10713.0;11672.0;11726.0;12017.0;12792.0;13645.0;14271.0
24093;Magaz de Cepeda;15151.0;15542.0;15481.0;19754.0;16962.0;17535.0;18327.0;19518.0;19297.0;12950.0;12950.0;12950.0;12950.0;14350.0;14350.0;15050.0;16450.0;18550.0;24840.0;25475.0;25381.0;38312.0;27553.0;28818.0;29980.0;32760.0;29754.0;12554.0;12738.0;13079.0;20440.0;14534.0;15430.0;16476.0;17980.0;16655.0;21887.0;22584.0;22258.0;29147.0;24152.0;24699.0;25440.0;27390.0;26304.0;11061.0;11292.0;11470.0;15550.0;12740.0;13224.0;13981.0;15033.0;14724.0
24094;Mansilla de las Mulas;13412.0;13812.0;14069.0;14744.0;15043.0;15146.0;16185.0;16826.0;18313.0;11550.0;12250.0;12250.0;12950.0;13650.0;13650.0;15050.0;15050.0;16450.0;25488.0;26125.0;26553.0;27694.0;27861.0;27986.0;29662.0;30521.0;34028.0;10415.0;10630.0;11006.0;11562.0;11708.0;11853.0;12846.0;13439.0;14818.0;22469.0;23154.0;23358.0;24404.0;24570.0;24711.0;25938.0;26644.0;29434.0;9181.0;9421.0;9682.0;10189.0;10325.0;10465.0;11234.0;11732.0;12817.0
24095;Mansilla Mayor;15434.0;15019.0;16176.0;17225.0;17749.0;18479.0;19217.0;20696.0;23542.0;12950.0;12950.0;15050.0;15750.0;16450.0;17150.0;17850.0;18550.0;19950.0;29101.0;28261.0;29610.0;31088.0;31802.0;33441.0;33457.0;37465.0;43179.0;12447.0;12277.0;13021.0;13453.0;13737.0;15033.0;15600.0;17692.0;20446.0;25543.0;24844.0;26137.0;27316.0;27608.0;29046.0;28888.0;30896.0;35597.0;10925.0;10792.0;11494.0;11821.0;11925.0;13057.0;13469.0;14590.0;16856.0
24096;Maraña;20379.0;21637.0;20037.0;20924.0;23787.0;26834.0;28266.0;27045.0;25535.0;15750.0;17150.0;17150.0;16100.0;17150.0;19250.0;19250.0;19950.0;20650.0;36323.0;37465.0;35635.0;37867.0;41933.0;49047.0;50128.0;48999.0;44625.0;16697.0;17612.0;16714.0;17212.0;19235.0;22048.0;24136.0;22156.0;22100.0;31534.0;32155.0;30513.0;32570.0;35072.0;39760.0;40101.0;39595.0;36277.0;14496.0;15115.0;14312.0;14805.0;16088.0;17874.0;19308.0;17904.0;17966.0
24097;Matadeón de los Oteros;15376.0;14741.0;15300.0;16532.0;16938.0;17642.0;19192.0;22818.0;24719.0;12950.0;12950.0;13650.0;13650.0;13650.0;15750.0;17500.0;18900.0;17150.0;26906.0;25352.0;26454.0;29930.0;29749.0;32831.0;36333.0;44410.0;49293.0;11999.0;11449.0;11923.0;12846.0;12940.0;13740.0;15323.0;19090.0;21059.0;24313.0;22607.0;23513.0;26488.0;26464.0;29368.0;31468.0;36441.0;39901.0;10842.0;10210.0;10597.0;11369.0;11511.0;12291.0;13271.0;15665.0;17047.0
24098;Matallana de Torío;15782.0;15903.0;16940.0;17330.0;17940.0;18011.0;18640.0;20046.0;21085.0;15050.0;15050.0;16450.0;16450.0;17150.0;17150.0;17850.0;19250.0;20650.0;28059.0;27951.0;29573.0;30159.0;31229.0;31303.0;32213.0;34990.0;36893.0;12908.0;13044.0;13917.0;14420.0;14818.0;14996.0;15543.0;16851.0;17990.0;24170.0;24126.0;25646.0;25994.0;26975.0;27038.0;27712.0;29482.0;31367.0;11119.0;11259.0;12069.0;12428.0;12799.0;12952.0;13372.0;14199.0;15295.0
24099;Matanza;15436.0;14212.0;14771.0;16238.0;17079.0;16569.0;17896.0;18198.0;20248.0;12950.0;12250.0;12950.0;13650.0;14350.0;14350.0;14350.0;16450.0;17850.0;24304.0;21339.0;22622.0;24925.0;26901.0;25678.0;28497.0;28861.0;32148.0;12566.0;11025.0;11769.0;13386.0;14472.0;14006.0;15154.0;15279.0;16940.0;21786.0;19344.0;20475.0;22353.0;23738.0;22705.0;24878.0;25329.0;27756.0;11265.0;9994.0;10652.0;12004.0;12770.0;12384.0;13230.0;13410.0;14626.0
24100;Molinaseca;14781.0;15381.0;16338.0;17059.0;17524.0;17908.0;18314.0;19404.0;21179.0;13650.0;14350.0;15750.0;16450.0;17150.0;17150.0;16450.0;17850.0;19250.0;26748.0;28120.0;29295.0;31017.0;32159.0;33208.0;33723.0;36035.0;40767.0;11689.0;12006.0;12802.0;13552.0;13917.0;14329.0;14727.0;15664.0;17404.0;23074.0;24218.0;25139.0;26559.0;27588.0;28164.0;28907.0;30516.0;34015.0;10083.0;10340.0;10986.0;11605.0;11939.0;12152.0;12623.0;13265.0;14521.0
24101;Murias de Paredes;16510.0;16759.0;17397.0;19766.0;18677.0;19697.0;18616.0;19749.0;21103.0;15050.0;15050.0;15400.0;15750.0;15750.0;16450.0;16450.0;17150.0;19250.0;25468.0;25650.0;26743.0;30077.0;27521.0;29261.0;27714.0;30145.0;32412.0;14275.0;14602.0;15497.0;17710.0;16693.0;17589.0;16551.0;18122.0;19894.0;22252.0;22285.0;22929.0;25670.0;23842.0;25160.0;24059.0;25548.0;27457.0;12472.0;12687.0;13287.0;15115.0;14461.0;15124.0;14368.0;15358.0;16852.0
24102;Noceda del Bierzo;18644.0;19151.0;18530.0;19450.0;20549.0;20954.0;21684.0;21962.0;23416.0;18550.0;19250.0;19250.0;19250.0;20650.0;19950.0;20650.0;21350.0;23450.0;36803.0;36493.0;34932.0;36648.0;38794.0;39049.0;39702.0;39410.0;42201.0;14926.0;15354.0;14735.0;15526.0;16582.0;17214.0;17879.0;18304.0;19755.0;31175.0;31146.0;30131.0;31482.0;33164.0;33066.0;33617.0;33504.0;35783.0;12643.0;13104.0;12710.0;13337.0;14176.0;14577.0;15139.0;15561.0;16751.0
24103;Oencia;13705.0;14233.0;14632.0;16026.0;16408.0;17228.0;18187.0;18808.0;19213.0;12950.0;12950.0;14350.0;15050.0;15050.0;15750.0;16450.0;16450.0;17150.0;20415.0;21223.0;21944.0;23925.0;24453.0;25877.0;26571.0;27639.0;28679.0;11341.0;11530.0;12263.0;13172.0;13646.0;14476.0;15393.0;16287.0;16765.0;18462.0;19237.0;19872.0;21750.0;22020.0;23102.0;23798.0;24359.0;25247.0;10257.0;10451.0;11105.0;11975.0;12288.0;12923.0;13787.0;14354.0;14758.0
24104;Omañas, Las;15317.0;15621.0;16483.0;17885.0;17541.0;17651.0;18656.0;19892.0;22815.0;12250.0;13650.0;14350.0;15750.0;15050.0;15750.0;16450.0;17850.0;19950.0;26795.0;25740.0;27641.0;29957.0;30504.0;29760.0;30498.0;33372.0;38713.0;12604.0;12497.0;13562.0;14748.0;14504.0;14651.0;15804.0;16879.0;19129.0;22824.0;22864.0;24321.0;26264.0;26763.0;26217.0;26492.0;25972.0;33176.0;10736.0;11100.0;11933.0;12930.0;12725.0;12907.0;13729.0;13137.0;16393.0
24105;Onzonilla;15677.0;16112.0;16453.0;17051.0;17797.0;17801.0;18822.0;19695.0;21325.0;14350.0;15050.0;15750.0;15750.0;16450.0;17150.0;17850.0;18550.0;19950.0;30102.0;30846.0;31765.0;32666.0;34095.0;33876.0;36172.0;38571.0;41784.0;12156.0;12422.0;12716.0;13209.0;13926.0;13936.0;14962.0;15695.0;17038.0;26119.0;26775.0;27572.0;28350.0;29611.0;29410.0;30949.0;32823.0;35460.0;10548.0;10782.0;11038.0;11464.0;12095.0;12099.0;12801.0;13356.0;14459.0
