Código;Distribución de la renta P80/P20;Índice de Gini;Media de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Renta bruta media por hogar;Renta bruta media por persona;Renta neta media por hogar;Renta neta media por persona
17185;2.1;25.2;25953.0;22750.0;55636.0;21817.0;44154.0;17314.0
17186;2.0;22.9;24136.0;22750.0;52343.0;19482.0;42704.0;15894.0
17187;2.8;32.9;23585.0;20650.0;52338.0;19736.0;42011.0;15842.0
17188;3.4;36.7;22667.0;18550.0;47384.0;21086.0;35042.0;15593.0
17189;2.2;24.8;23468.0;22050.0;49077.0;18876.0;40555.0;15598.0
17190;2.1;24.8;23978.0;22050.0;51842.0;19268.0;42093.0;15645.0
17191;2.9;30.8;28062.0;26250.0;67694.0;23151.0;53673.0;18356.0
17192;2.6;26.9;23561.0;21350.0;46695.0;20506.0;38088.0;16726.0
17193;2.2;25.9;23008.0;21350.0;49494.0;18408.0;40645.0;15117.0
17194;;;;;;;;
17195;2.1;27.1;33283.0;26250.0;76041.0;30515.0;55620.0;22320.0
17196;2.6;27.7;25084.0;24150.0;57897.0;20221.0;46638.0;16289.0
17197;2.7;36.5;35235.0;26950.0;83498.0;33300.0;60516.0;24134.0
17198;2.5;30.2;23449.0;20300.0;51629.0;20109.0;41111.0;16013.0
17199;2.6;30.7;20871.0;18550.0;45530.0;17287.0;37274.0;14152.0
17200;2.6;29.7;23605.0;22050.0;48681.0;19769.0;39334.0;15973.0
17201;2.8;30.6;28231.0;24850.0;61678.0;23896.0;48774.0;18897.0
17202;2.4;30.9;21164.0;18550.0;43217.0;18137.0;35389.0;14852.0
17203;2.4;26.3;24105.0;22750.0;57377.0;20235.0;45307.0;15978.0
17204;2.9;34.0;19903.0;16450.0;48604.0;15570.0;39941.0;12795.0
17205;2.3;26.6;28881.0;26600.0;64018.0;24388.0;50880.0;19383.0
17206;2.8;32.6;33789.0;28350.0;77576.0;30796.0;58518.0;23231.0
17207;2.1;25.3;28183.0;25550.0;63047.0;23470.0;50015.0;18619.0
17208;2.0;27.3;26988.0;23450.0;62666.0;22720.0;48724.0;17665.0
17209;2.2;28.6;27609.0;24850.0;66078.0;23009.0;52372.0;18237.0
17210;2.4;31.1;25571.0;22050.0;56183.0;21538.0;44682.0;17129.0
17211;2.4;31.2;23316.0;19950.0;49729.0;19146.0;40667.0;15657.0
17212;2.0;21.1;25032.0;24850.0;51325.0;20774.0;42245.0;17099.0
17213;2.6;29.1;21962.0;19950.0;47822.0;17845.0;39407.0;14705.0
17214;2.0;25.2;23347.0;21350.0;54177.0;18133.0;44601.0;14928.0
17215;2.0;23.3;30584.0;28350.0;73850.0;25036.0;57274.0;19417.0
17216;2.0;25.8;26529.0;25550.0;58781.0;21195.0;47753.0;17219.0
17217;2.0;26.0;26042.0;24150.0;58530.0;21551.0;47044.0;17322.0
17218;2.4;30.0;26979.0;23450.0;68878.0;21986.0;53552.0;17094.0
17220;2.6;30.7;25438.0;22050.0;52853.0;22540.0;41482.0;17691.0
17221;2.1;26.0;24145.0;22750.0;56398.0;19123.0;45963.0;15585.0
17222;2.4;24.2;26710.0;26950.0;57791.0;21885.0;45915.0;17388.0
17223;2.4;27.5;22983.0;20650.0;47977.0;18811.0;38832.0;15226.0
17224;2.6;33.0;24841.0;20300.0;47025.0;23513.0;37223.0;18612.0
17225;2.8;32.6;23494.0;20650.0;56935.0;19810.0;44295.0;15412.0
17226;1.9;24.0;22869.0;21350.0;56732.0;17960.0;45908.0;14534.0
17227;3.2;36.3;24829.0;23100.0;54678.0;21760.0;43213.0;17197.0
17228;2.3;27.0;28594.0;26250.0;66067.0;23716.0;51407.0;18454.0
17230;2.3;26.0;22832.0;22050.0;54100.0;18123.0;43387.0;14534.0
17232;2.8;37.5;29209.0;22050.0;69679.0;29862.0;50396.0;21598.0
17233;2.2;25.8;26389.0;24150.0;60785.0;21441.0;48619.0;17150.0
17234;2.5;27.1;21949.0;21000.0;43306.0;18337.0;35807.0;15162.0
17901;2.2;29.7;27038.0;22750.0;63212.0;22915.0;49459.0;17929.0
17902;2.7;32.9;26735.0;22050.0;60911.0;22639.0;47397.0;17617.0
17903;2.1;27.7;23321.0;22050.0;51027.0;18862.0;41846.0;15468.0
18001;2.1;25.3;15140.0;14350.0;25809.0;12158.0;23208.0;10933.0
18002;2.1;25.2;15224.0;14350.0;23906.0;11641.0;21816.0;10623.0
18003;2.6;30.0;20347.0;17850.0;43455.0;16324.0;35876.0;13477.0
18004;2.7;33.1;14384.0;13650.0;24047.0;12162.0;21291.0;10768.0
18005;2.1;28.5;18777.0;15750.0;30080.0;16023.0;26139.0;13924.0
18006;2.9;31.2;13436.0;11550.0;28731.0;9931.0;25574.0;8839.0
18007;2.3;28.6;15373.0;13650.0;26741.0;12777.0;23662.0;11306.0
18010;2.7;31.0;16977.0;16450.0;29531.0;14309.0;25567.0;12388.0
18011;2.5;28.9;18343.0;16450.0;38423.0;14373.0;32713.0;12237.0
18012;2.2;26.4;13567.0;12950.0;22058.0;10818.0;20238.0;9926.0
18013;2.3;27.8;15741.0;14350.0;30403.0;12131.0;26718.0;10661.0
18014;2.5;29.2;18267.0;17150.0;38417.0;14292.0;32293.0;12014.0
18015;2.3;24.9;14262.0;13650.0;25070.0;10768.0;23075.0;9911.0
18016;2.3;30.7;17725.0;15050.0;28530.0;14940.0;25224.0;13209.0
18017;2.5;31.9;16509.0;14350.0;32298.0;13205.0;27760.0;11350.0
18018;2.4;26.9;19112.0;17150.0;33552.0;15775.0;28977.0;13624.0
18020;2.5;28.0;14698.0;13650.0;26039.0;11779.0;23278.0;10529.0
18021;2.7;31.1;19635.0;17150.0;41704.0;15891.0;34348.0;13088.0
18022;2.4;29.1;16750.0;15750.0;34382.0;12930.0;29536.0;11107.0
18023;2.6;30.0;17606.0;15750.0;35461.0;13935.0;30241.0;11883.0
18024;2.3;26.4;19178.0;17850.0;37713.0;15319.0;31756.0;12899.0
18025;2.3;28.5;15175.0;13650.0;25807.0;12120.0;23160.0;10877.0
18027;2.6;29.0;15175.0;13650.0;29707.0;11608.0;26103.0;10200.0
18028;3.0;30.5;13598.0;12950.0;23920.0;10591.0;21785.0;9646.0
18029;2.3;27.0;14798.0;13650.0;26876.0;11557.0;24012.0;10325.0
18030;2.3;28.1;15735.0;14350.0;26766.0;13125.0;23369.0;11460.0
18032;2.6;31.2;17552.0;16450.0;29874.0;15139.0;25546.0;12946.0
18033;3.2;34.8;14497.0;13300.0;25964.0;12017.0;22574.0;10448.0
18034;2.1;26.8;13908.0;12950.0;21066.0;11631.0;19172.0;10585.0
18035;2.7;31.9;16257.0;14350.0;29587.0;13273.0;25488.0;11434.0
18036;2.5;30.4;22742.0;19950.0;50263.0;18484.0;40827.0;15014.0
18037;2.2;25.7;16414.0;15050.0;30474.0;13376.0;26192.0;11497.0
18038;2.4;28.4;15529.0;13650.0;27308.0;12400.0;24349.0;11056.0
18039;2.0;25.7;16120.0;15050.0;30083.0;12528.0;26664.0;11104.0
18040;3.6;37.4;13911.0;12950.0;28440.0;11083.0;24529.0;9559.0
18042;2.6;30.6;16195.0;13650.0;31066.0;13086.0;26642.0;11223.0
18043;3.6;41.4;16910.0;15750.0;31294.0;14211.0;26730.0;12138.0
18044;2.5;32.3;16308.0;13650.0;25921.0;14372.0;22322.0;12376.0
18045;2.3;28.7;14697.0;13650.0;23739.0;12175.0;20926.0;10732.0
18046;2.0;26.4;15065.0;14350.0;25364.0;12010.0;22762.0;10778.0
18047;2.6;29.4;17576.0;15750.0;35269.0;14213.0;29839.0;12025.0
18048;2.4;28.4;15231.0;14350.0;30409.0;11644.0;26624.0;10195.0
18049;2.0;24.2;16930.0;15750.0;30341.0;13523.0;26543.0;11830.0
18050;2.4;29.2;15648.0;14350.0;29771.0;12135.0;26266.0;10706.0
18051;2.3;28.0;13616.0;12250.0;25859.0;10638.0;21254.0;8744.0
18053;2.1;25.5;15221.0;14350.0;27447.0;11708.0;24904.0;10623.0
18054;2.2;27.2;16009.0;14350.0;27533.0;13069.0;24368.0;11567.0
18056;2.1;26.3;15432.0;14350.0;27520.0;12115.0;24479.0;10776.0
18057;2.4;28.2;18750.0;17150.0;40569.0;14636.0;34187.0;12333.0
18059;2.2;26.4;15327.0;14350.0;30626.0;11527.0;27116.0;10206.0
18061;2.2;25.7;14705.0;13650.0;24970.0;11700.0;22409.0;10500.0
18062;2.5;28.9;18679.0;17150.0;38294.0;14665.0;32279.0;12362.0
18063;3.1;34.3;12844.0;10850.0;26097.0;9603.0;23510.0;8651.0
18064;1.8;22.4;14438.0;13650.0;26103.0;10922.0;23984.0;10036.0
18065;2.1;25.3;14760.0;13650.0;25393.0;11550.0;23004.0;10463.0
18066;2.6;29.1;13940.0;12950.0;26718.0;10552.0;23723.0;9369.0
18067;3.7;35.2;14388.0;13650.0;26592.0;11321.0;23670.0;10077.0
18068;2.8;32.3;21316.0;18550.0;45172.0;17386.0;36912.0;14207.0
18069;2.4;28.0;16818.0;15050.0;28778.0;13634.0;25496.0;12079.0
18070;3.1;36.5;22181.0;17150.0;44799.0;18907.0;37256.0;15724.0
18071;2.5;28.4;17251.0;15750.0;33321.0;13624.0;28903.0;11818.0
18072;2.3;26.0;16007.0;15750.0;29999.0;12466.0;26359.0;10953.0
18074;2.1;24.8;18231.0;17150.0;31658.0;15040.0;27646.0;13134.0
18076;2.3;25.8;13058.0;12950.0;22146.0;10136.0;20258.0;9272.0
18077;2.1;25.0;15998.0;15050.0;28553.0;12837.0;25644.0;11530.0
18078;2.4;29.9;14700.0;13650.0;24433.0;12012.0;21794.0;10714.0
18079;2.6;31.4;13849.0;12250.0;26630.0;10530.0;23808.0;9414.0
18082;2.4;30.2;15091.0;13650.0;25459.0;12591.0;22477.0;11116.0
18083;2.4;28.1;19151.0;19250.0;32275.0;15514.0;28209.0;13560.0
18084;2.6;30.7;20677.0;18550.0;44761.0;16533.0;37006.0;13668.0
18085;2.2;29.5;17435.0;15750.0;28949.0;14353.0;25595.0;12690.0
18086;2.4;28.6;13501.0;12950.0;19719.0;11526.0;18099.0;10579.0
18087;3.3;34.9;23059.0;19950.0;45522.0;19811.0;36821.0;16024.0
18088;2.9;33.7;12185.0;10850.0;22660.0;9189.0;20786.0;8428.0
18089;2.4;29.3;17776.0;15750.0;35348.0;14057.0;30211.0;12014.0
18093;2.7;31.5;14403.0;12950.0;30453.0;10850.0;26716.0;9519.0
18094;2.5;29.7;18221.0;16450.0;35036.0;14803.0;29979.0;12667.0
18095;2.4;27.3;16427.0;15050.0;34621.0;12428.0;30267.0;10865.0
18096;2.8;32.2;14667.0;12950.0;27985.0;11116.0;24787.0;9846.0
18097;2.5;30.8;17088.0;15050.0;31756.0;14154.0;26994.0;12031.0
18098;2.2;28.2;16919.0;15050.0;31958.0;13492.0;27494.0;11607.0
18099;2.3;26.2;20409.0;18550.0;41737.0;16546.0;33710.0;13364.0
18100;2.2;27.6;14925.0;13650.0;28722.0;11428.0;25380.0;10098.0
18101;2.6;29.9;21598.0;19250.0;47492.0;17480.0;38058.0;14008.0
18102;2.3;27.4;14007.0;12950.0;25179.0;10894.0;22634.0;9792.0
18103;2.3;29.1;12876.0;12250.0;22223.0;9940.0;20222.0;9045.0
18105;3.0;31.6;12579.0;11550.0;25539.0;9298.0;23072.0;8399.0
18106;2.2;26.3;13974.0;12950.0;26927.0;10798.0;23890.0;9580.0
18107;2.3;25.2;14715.0;13650.0;25983.0;11702.0;23375.0;10527.0
18108;2.2;28.8;17470.0;15050.0;31264.0;14281.0;27430.0;12530.0
18109;2.6;30.8;14876.0;13650.0;28692.0;11623.0;25109.0;10172.0
18111;2.7;29.4;19587.0;17850.0;45145.0;15308.0;37219.0;12620.0
18112;3.4;44.2;16204.0;10500.0;28168.0;14084.0;23655.0;11827.0
18114;2.1;24.9;16659.0;15750.0;28774.0;13483.0;25482.0;11940.0
18115;2.5;27.3;14691.0;13650.0;28055.0;11279.0;24937.0;10026.0
18116;2.4;30.1;16525.0;15050.0;30189.0;13121.0;26357.0;11455.0
18117;2.1;24.3;17038.0;17150.0;29396.0;13711.0;26015.0;12134.0
18119;2.5;29.0;18114.0;16450.0;33325.0;14896.0;28525.0;12751.0
18120;2.0;25.8;15132.0;13650.0;25818.0;11976.0;23334.0;10824.0
18121;2.5;34.9;16814.0;13650.0;25222.0;14528.0;21901.0;12615.0
18122;2.4;28.0;15855.0;14350.0;31164.0;12327.0;27131.0;10731.0
18123;2.2;24.5;14384.0;13650.0;22803.0;11774.0;20665.0;10670.0
18124;2.9;31.8;15527.0;13650.0;28346.0;12620.0;24640.0;10970.0
18126;2.2;24.9;16118.0;15750.0;30148.0;12503.0;26578.0;11023.0
18127;2.5;28.6;18216.0;16450.0;37189.0;14305.0;31679.0;12185.0
18128;3.4;34.1;13657.0;11550.0;25802.0;11232.0;22592.0;9834.0
18132;2.2;26.3;15596.0;14350.0;27921.0;12480.0;24838.0;11101.0
18133;2.5;30.5;14599.0;12950.0;27002.0;11497.0;23929.0;10188.0
18134;2.6;31.3;19959.0;17850.0;40488.0;16359.0;33632.0;13589.0
18135;2.4;29.1;13528.0;12250.0;23465.0;10527.0;21332.0;9570.0
18136;2.2;27.2;12452.0;11550.0;21351.0;9746.0;19548.0;8923.0
18137;2.5;29.7;13723.0;12250.0;23596.0;11191.0;21174.0;10042.0
18138;2.5;26.9;15020.0;13650.0;27831.0;11843.0;24653.0;10491.0
18140;2.5;30.4;17205.0;15050.0;36397.0;13400.0;31129.0;11460.0
18141;3.0;35.1;15604.0;14350.0;26161.0;13355.0;22980.0;11731.0
18143;2.2;26.9;18300.0;17150.0;35414.0;14556.0;30042.0;12348.0
18144;2.4;28.8;21240.0;19250.0;43309.0;17545.0;35829.0;14515.0
18145;2.7;30.4;21145.0;18550.0;45800.0;17020.0;37591.0;13970.0
18146;2.5;31.8;14956.0;12950.0;26427.0;12558.0;22863.0;10864.0
18147;3.3;35.3;15130.0;13650.0;28651.0;12139.0;24812.0;10513.0
18148;2.2;28.0;15687.0;14350.0;30540.0;12028.0;26879.0;10586.0
18149;2.8;32.2;22202.0;19250.0;50253.0;17963.0;40813.0;14589.0
18150;2.4;27.9;17631.0;15750.0;35020.0;13870.0;30111.0;11925.0
18151;2.7;29.3;16505.0;14350.0;29924.0;13978.0;25375.0;11853.0
18152;2.8;31.7;13334.0;11550.0;23016.0;10485.0;20972.0;9553.0
18153;2.4;29.4;19278.0;17150.0;41320.0;15081.0;34655.0;12648.0
18154;2.9;31.9;14948.0;12950.0;27970.0;12032.0;24557.0;10564.0
18157;2.5;30.1;18096.0;15750.0;37238.0;14195.0;31763.0;12108.0
18158;2.7;31.0;14057.0;12950.0;26344.0;10797.0;23649.0;9693.0
18159;2.3;30.2;17394.0;15750.0;31652.0;13876.0;27806.0;12190.0
18161;2.4;29.4;18887.0;15750.0;32425.0;16090.0;27640.0;13715.0
18162;3.1;34.4;14160.0;12250.0;27433.0;11320.0;24042.0;9921.0
18163;2.4;30.1;17427.0;15750.0;32538.0;14538.0;27769.0;12408.0
18164;2.3;26.9;14779.0;13650.0;27214.0;11499.0;24094.0;10181.0
18165;2.6;28.9;16606.0;15750.0;35589.0;12689.0;30744.0;10962.0
18167;2.4;26.5;15245.0;14350.0;29333.0;11430.0;26009.0;10135.0
18168;2.4;29.2;16549.0;15050.0;29076.0;13569.0;25345.0;11828.0
18170;3.6;35.1;15843.0;15050.0;26468.0;13234.0;23129.0;11565.0
18171;2.3;26.1;14021.0;13650.0;25839.0;10664.0;23304.0;9618.0
18173;2.3;29.9;16699.0;15050.0;32414.0;13525.0;27835.0;11615.0
18174;2.2;28.5;15463.0;13650.0;27777.0;12727.0;24111.0;11047.0
18175;2.8;30.9;16226.0;15050.0;32350.0;12750.0;27939.0;11011.0
18176;2.6;28.5;17850.0;17150.0;31809.0;14892.0;27421.0;12838.0
18177;2.4;29.1;13838.0;13300.0;23022.0;11653.0;20619.0;10436.0
18178;2.5;30.8;15625.0;13650.0;25341.0;12579.0;22733.0;11285.0
18179;2.2;28.3;14012.0;12950.0;22011.0;11775.0;19775.0;10579.0
18180;2.1;25.2;17083.0;15750.0;30337.0;13766.0;26684.0;12108.0
18181;3.1;34.0;14562.0;13650.0;21085.0;12885.0;19052.0;11643.0
18182;2.6;31.5;13948.0;12950.0;26833.0;10854.0;23803.0;9628.0
18183;2.5;32.7;15624.0;13650.0;24220.0;13426.0;21321.0;11819.0
18184;2.4;29.0;15726.0;13650.0;29257.0;12812.0;25230.0;11049.0
18185;2.6;30.8;17889.0;15050.0;33566.0;14704.0;28566.0;12514.0
18187;2.8;31.8;13895.0;13650.0;22197.0;11623.0;20140.0;10546.0
18188;2.0;25.6;15607.0;13650.0;28391.0;12209.0;25028.0;10763.0
18189;2.3;28.5;21197.0;19250.0;44869.0;17254.0;37208.0;14308.0
18192;2.7;31.1;14356.0;12950.0;28140.0;11107.0;24711.0;9754.0
18193;2.4;30.5;19484.0;17150.0;40408.0;15725.0;33833.0;13167.0
18194;2.4;29.7;16841.0;13650.0;31164.0;13462.0;27165.0;11735.0
18901;3.9;36.8;15938.0;14350.0;27663.0;13464.0;23964.0;11664.0
18902;2.2;29.8;17709.0;15750.0;28932.0;15138.0;25269.0;13221.0
18903;2.6;29.1;14686.0;12950.0;24571.0;12017.0;21676.0;10601.0
18904;2.4;29.5;15702.0;14350.0;26644.0;12978.0;23572.0;11482.0
18905;2.5;28.7;17444.0;15750.0;35564.0;13811.0;30223.0;11737.0
18906;2.8;32.0;14631.0;12950.0;22700.0;12417.0;20375.0;11146.0
18907;2.2;28.1;16498.0;15050.0;30806.0;13026.0;27013.0;11422.0
18908;2.6;29.1;17194.0;15750.0;31123.0;14135.0;26828.0;12185.0
18909;2.9;33.7;14685.0;12250.0;25246.0;12078.0;22592.0;10808.0
18910;2.7;31.7;15588.0;13650.0;27198.0;12948.0;23687.0;11277.0
18911;2.3;26.5;18005.0;16450.0;39844.0;13659.0;33711.0;11557.0
18912;2.4;29.2;14326.0;13650.0;25282.0;11332.0;22738.0;10191.0
18913;2.4;28.6;13536.0;12250.0;24868.0;10210.0;22765.0;9347.0
18914;2.1;26.3;15427.0;14350.0;29700.0;11796.0;26254.0;10428.0
18915;3.7;35.7;12604.0;10850.0;22490.0;9790.0;20436.0;8896.0
18916;2.7;30.4;15072.0;14350.0;28058.0;12048.0;24628.0;10575.0
19001;;;;;34528.0;19866.0;29053.0;16716.0
19002;;;;;34528.0;19866.0;29053.0;16716.0
19003;;;;;32703.0;18848.0;27531.0;15867.0
19004;;;;;34528.0;19866.0;29053.0;16716.0
19005;2.9;34.1;14037.0;12950.0;24374.0;12002.0;21708.0;10689.0
19006;2.9;31.6;20376.0;17850.0;41131.0;16334.0;34759.0;13803.0
19007;2.4;28.7;19105.0;16450.0;36007.0;15600.0;30978.0;13422.0
19008;;;;;32137.0;18939.0;27081.0;15959.0
19009;3.2;31.7;17118.0;14350.0;29401.0;14314.0;25630.0;12478.0
19010;;;;;32137.0;18939.0;27081.0;15959.0
19011;2.4;30.6;19082.0;17150.0;36957.0;15513.0;32092.0;13471.0
19013;1.8;23.9;21637.0;20650.0;37839.0;18614.0;32168.0;15825.0
19015;3.0;30.3;21081.0;18900.0;31184.0;20090.0;26425.0;17024.0
19016;;;;;32703.0;18848.0;27531.0;15867.0
19017;;;;;34528.0;19866.0;29053.0;16716.0
19018;2.3;28.5;17850.0;16450.0;28749.0;15114.0;25513.0;13413.0
19019;;;;;37038.0;22638.0;31197.0;19068.0
19020;;;;;34528.0;19866.0;29053.0;16716.0
19021;2.3;27.3;17759.0;16450.0;34595.0;14062.0;30013.0;12199.0
19022;2.4;26.3;21702.0;19250.0;40352.0;18128.0;34157.0;15345.0
19023;2.2;30.3;23013.0;22050.0;47561.0;20338.0;37726.0;16133.0
19024;2.1;24.5;22669.0;21350.0;52429.0;17918.0;42724.0;14601.0
19027;3.0;32.5;22956.0;19950.0;35238.0;21349.0;30003.0;18177.0
19031;;;;;32137.0;18939.0;27081.0;15959.0
19032;3.0;31.2;20877.0;19250.0;28866.0;19499.0;24905.0;16823.0
19033;;;;;32703.0;18848.0;27531.0;15867.0
19034;;;;;32703.0;18848.0;27531.0;15867.0
19036;2.5;29.7;16808.0;15050.0;32648.0;13638.0;28266.0;11807.0
19037;2.3;32.8;20600.0;19950.0;38057.0;17179.0;32221.0;14544.0
19038;;;;;37038.0;22638.0;31197.0;19068.0
19039;;;;;34528.0;19866.0;29053.0;16716.0
19040;;;;;37038.0;22638.0;31197.0;19068.0
19041;2.2;27.2;20031.0;18550.0;35914.0;17128.0;30192.0;14399.0
19042;;;;;32137.0;18939.0;27081.0;15959.0
19043;;;;;36160.0;19966.0;30368.0;16768.0
19044;2.4;29.3;19159.0;17850.0;33183.0;16103.0;28616.0;13887.0
19045;3.3;30.4;20892.0;18550.0;37687.0;19223.0;30713.0;15666.0
19046;2.3;26.3;21019.0;19250.0;47039.0;16668.0;38994.0;13817.0
19047;;;;;32137.0;18939.0;27081.0;15959.0
19048;;;;;32703.0;18848.0;27531.0;15867.0
19049;;;;;32137.0;18939.0;27081.0;15959.0
19050;;;;;34528.0;19866.0;29053.0;16716.0
19051;;;;;37038.0;22638.0;31197.0;19068.0
19052;;;;;32137.0;18939.0;27081.0;15959.0
19053;2.7;31.3;19125.0;17150.0;35709.0;15860.0;30412.0;13508.0
19054;2.9;36.1;23182.0;19950.0;37955.0;21305.0;31656.0;17769.0
19055;;;;;34528.0;19866.0;29053.0;16716.0
19057;;;;;32137.0;18939.0;27081.0;15959.0
19058;2.4;27.5;25787.0;23450.0;61305.0;21125.0;48557.0;16732.0
19059;;;;;32703.0;18848.0;27531.0;15867.0
19060;4.0;36.7;23577.0;18550.0;35646.0;24678.0;28662.0;19843.0
19061;;;;;32137.0;18939.0;27081.0;15959.0
19064;;;;;34528.0;19866.0;29053.0;16716.0
19065;4.0;35.5;16838.0;14000.0;27933.0;15191.0;24881.0;13532.0
19066;;;;;34528.0;19866.0;29053.0;16716.0
19067;;;;;32137.0;18939.0;27081.0;15959.0
19070;2.6;42.7;25017.0;19250.0;44882.0;22227.0;36635.0;18143.0
19071;2.5;30.0;23626.0;20650.0;54891.0;19547.0;43588.0;15522.0
19073;;;;;34528.0;19866.0;29053.0;16716.0
19074;3.2;39.6;29262.0;25550.0;50512.0;28148.0;40562.0;22603.0
19075;;;;;34528.0;19866.0;29053.0;16716.0
19076;;;;;32703.0;18848.0;27531.0;15867.0
19078;;;;;37038.0;22638.0;31197.0;19068.0
19079;;;;;32703.0;18848.0;27531.0;15867.0
19080;;;;;32137.0;18939.0;27081.0;15959.0
19081;;;;;32137.0;18939.0;27081.0;15959.0
19082;3.3;36.9;20680.0;17150.0;36851.0;18558.0;29915.0;15065.0
19086;2.3;31.0;24828.0;21350.0;45598.0;21754.0;37702.0;17987.0
19087;;;;;32137.0;18939.0;27081.0;15959.0
19088;3.0;39.6;20371.0;15750.0;32191.0;18661.0;27392.0;15879.0
19089;;;;;32703.0;18848.0;27531.0;15867.0
19090;2.3;29.1;17607.0;14700.0;28112.0;15203.0;24900.0;13466.0
19091;;;;;34528.0;19866.0;29053.0;16716.0
19092;2.7;30.4;20687.0;20650.0;37281.0;17753.0;31571.0;15034.0
19095;;;;;32137.0;18939.0;27081.0;15959.0
19096;2.9;35.5;21463.0;17850.0;36824.0;19552.0;30335.0;16107.0
19097;;;;;32137.0;18939.0;27081.0;15959.0
19098;;;;;34528.0;19866.0;29053.0;16716.0
19099;2.5;29.0;20145.0;17850.0;32259.0;17647.0;27549.0;15070.0
19102;2.9;36.3;18165.0;13650.0;31485.0;16522.0;26689.0;14005.0
19103;2.5;28.3;21339.0;19250.0;37371.0;19335.0;30823.0;15947.0
19104;;;;;32703.0;18848.0;27531.0;15867.0
19105;2.2;27.5;23613.0;21350.0;50232.0;19373.0;40871.0;15762.0
19106;;;;;37038.0;22638.0;31197.0;19068.0
19107;2.3;28.9;19088.0;17150.0;33289.0;15955.0;28508.0;13663.0
19108;2.2;35.2;18556.0;15750.0;26704.0;17221.0;22543.0;14537.0
19109;;;;;32703.0;18848.0;27531.0;15867.0
19110;;;;;37038.0;22638.0;31197.0;19068.0
19111;2.7;32.7;16828.0;15050.0;27589.0;15311.0;24079.0;13362.0
19112;;;;;36160.0;19966.0;30368.0;16768.0
19113;2.4;29.2;17693.0;15750.0;33554.0;14366.0;28958.0;12398.0
19114;;;;;34528.0;19866.0;29053.0;16716.0
19115;;;;;32703.0;18848.0;27531.0;15867.0
19116;;;;;32137.0;18939.0;27081.0;15959.0
19117;2.1;24.7;20894.0;19250.0;45389.0;16544.0;37860.0;13799.0
19118;;;;;32703.0;18848.0;27531.0;15867.0
19119;;;;;32137.0;18939.0;27081.0;15959.0
19120;2.8;32.1;20016.0;18550.0;32112.0;17994.0;26935.0;15093.0
19121;3.0;31.4;16971.0;15050.0;32512.0;13859.0;27845.0;11870.0
19122;;;;;32703.0;18848.0;27531.0;15867.0
19123;;;;;36160.0;19966.0;30368.0;16768.0
19124;2.2;27.1;18952.0;17150.0;35470.0;16272.0;30145.0;13830.0
19125;;;;;34528.0;19866.0;29053.0;16716.0
19126;2.2;25.9;21651.0;19950.0;49050.0;17221.0;40071.0;14069.0
19127;;;;;32137.0;18939.0;27081.0;15959.0
19129;;;;;32137.0;18939.0;27081.0;15959.0
19130;2.6;30.1;22801.0;19950.0;49073.0;18826.0;39960.0;15330.0
19132;;;;;34528.0;19866.0;29053.0;16716.0
19133;1.9;28.9;14589.0;12250.0;34429.0;10637.0;30142.0;9312.0
19134;;;;;32703.0;18848.0;27531.0;15867.0
19135;3.7;37.2;24296.0;18200.0;38154.0;22257.0;32222.0;18796.0
19136;;;;;32137.0;18939.0;27081.0;15959.0
19138;2.3;30.5;21416.0;19250.0;37306.0;19536.0;31248.0;16363.0
19139;;;;;32703.0;18848.0;27531.0;15867.0
19142;2.3;27.0;20353.0;18200.0;35118.0;17724.0;29926.0;15104.0
19143;2.4;28.2;19885.0;18550.0;41539.0;16174.0;34675.0;13502.0
19145;;;;;34528.0;19866.0;29053.0;16716.0
19146;;;;;32137.0;18939.0;27081.0;15959.0
19147;;;;;32137.0;18939.0;27081.0;15959.0
19148;;;;;34528.0;19866.0;29053.0;16716.0
19150;2.6;29.6;21287.0;19250.0;35407.0;19705.0;29390.0;16356.0
19151;2.5;28.4;19002.0;17150.0;37524.0;15028.0;32388.0;12970.0
19152;3.0;32.5;15532.0;14350.0;28372.0;13281.0;24511.0;11473.0
19153;;;;;34528.0;19866.0;29053.0;16716.0
19154;;;;;34528.0;19866.0;29053.0;16716.0
19155;;;;;34528.0;19866.0;29053.0;16716.0
19156;2.4;29.2;18893.0;16450.0;36364.0;15433.0;31136.0;13215.0
19157;;;;;32137.0;18939.0;27081.0;15959.0
19159;2.7;38.1;19190.0;14700.0;30953.0;18572.0;25353.0;15212.0
19160;2.5;28.3;18607.0;17150.0;36322.0;15468.0;30772.0;13105.0
19161;2.2;28.5;20296.0;19950.0;38657.0;16046.0;33041.0;13715.0
19162;;;;;34528.0;19866.0;29053.0;16716.0
19163;;;;;32703.0;18848.0;27531.0;15867.0
19165;;;;;32137.0;18939.0;27081.0;15959.0
19166;2.4;28.5;19740.0;18550.0;31549.0;18286.0;26584.0;15409.0
19167;2.2;28.1;20514.0;16450.0;37630.0;17524.0;31959.0;14883.0
19168;2.5;29.0;20925.0;19250.0;37048.0;18332.0;31366.0;15520.0
19169;;;;;37038.0;22638.0;31197.0;19068.0
19170;2.9;33.3;19449.0;15750.0;34301.0;16515.0;29773.0;14335.0
19171;2.1;24.3;21548.0;19950.0;46333.0;16939.0;38434.0;14052.0
19172;;;;;34528.0;19866.0;29053.0;16716.0
19173;;;;;32137.0;18939.0;27081.0;15959.0
